GENEID	logFC	AveExpr	t	P.Value	adj.P.Val	B	DE_Direction	TXNAME	GENENAME
ENSG00000001631.15	-0.2458193218573483	4.0157281353036165	-3.8950743841146434	9.940542043622262e-4	0.003820447222191172	-2.1646617874361436	FALSE	ENST00000444960.5	KRIT1
ENSG00000002016.17	-0.19565527065584432	2.0840339191175943	-2.007379480487359	0.05934165151420319	0.13629574859346588	-5.6201247612739	FALSE	ENST00000536177.5	RAD52
ENSG00000002079.14	-0.3183402157136687	-5.15358633341646	-0.8691733905291581	0.39574129300144656	0.5693292233727172	-6.1495742449452395	FALSE	ENST00000439784.7	MYH16
ENSG00000002330.13	0.22891087449560824	3.702033522276464	3.2425760022404497	0.004339722673292398	0.01421857129467277	-3.5543262874187205	FALSE	ENST00000394532.7	BAD
ENSG00000002549.12	3.2408099052081316	9.11649613959639	56.10069408097224	2.376424382720562e-22	2.1146463843115003e-19	41.495083157030344	UP	ENST00000508497.5	LAP3
ENSG00000002586.20	-0.8053185483933949	4.43814435247496	-10.998381667933755	1.288107681055553e-9	1.9203594878563806e-8	11.689264253237662	FALSE	ENST00000646103.1	CD99
ENSG00000002587.10	0.5882200305751475	5.160249076765707	5.761220605154454	1.573825362146528e-5	9.024300682062502e-5	1.8239379321660074	FALSE	ENST00000510712.1	HS3ST1
ENSG00000002726.20	0.3094852597962425	3.8259841593847175	1.6333635024890931	0.11907030524918838	0.2377148525535048	-6.658732818208723	FALSE	ENST00000460213.1	AOC1
ENSG00000002745.13	-0.5719131569879196	-5.065532861154174	-1.6774088153192501	0.11005249231589252	0.22404695207657394	-5.163605164678631	FALSE	ENST00000222462.3	WNT16
ENSG00000002746.15	0.07429956175495703	-5.3976039680152805	0.25685895231008976	0.8000847854893007	0.8739536317474201	-6.548269664976567	FALSE	ENST00000464944.1	HECW1
ENSG00000002822.15	-0.05485025013622089	5.255288188639174	-1.0079586421804352	0.32630447371844584	0.5003841393586133	-7.723149551135927	FALSE	ENST00000399654.6	MAD1L1
ENSG00000002834.18	0.1371436579366526	9.095230917381176	3.645989770910518	0.0017490290725278776	0.006330698212816997	-3.5471659603677406	FALSE	ENST00000419929.1	LASP1
ENSG00000002919.14	-0.06314376883034031	6.2571821103120655	-1.1227399053297171	0.2757178737436989	0.4445174077030815	-7.766439989064665	FALSE	ENST00000581298.5	SNX11
ENSG00000002933.9	2.4739832827067425	5.70622813938741	20.874807855889504	1.935464143656121e-14	1.249712958970704e-12	23.06590846506029	UP	ENST00000484928.5	TMEM176A
ENSG00000003056.8	0.38384303534514513	9.391034787669867	6.966949953584	1.3181965927058407e-6	9.646786938395995e-6	3.7334065919058546	FALSE	ENST00000537621.1	M6PR
ENSG00000003096.14	-3.3838580954692725	-2.072792789542555	-9.155855772092156	2.394240613549596e-8	2.6241724969524535e-7	9.36427915671151	DOWN	ENST00000469946.5	KLHL13
ENSG00000003137.8	0.7619473489007791	-3.547362809292991	1.5138015399428606	0.14674907181744284	0.27904372754602236	-5.246363405591993	FALSE	ENST00000546307.5	CYP26B1
ENSG00000003147.19	-1.419691343831806	0.6403668629728374	-9.03711406518114	2.9293033160070702e-8	3.142875355060336e-7	9.179323580796927	DOWN	ENST00000486677.1	ICA1
ENSG00000003249.13	-0.4479575273769445	-2.1853517403781932	-1.2485128264890617	0.22720671909941076	0.3900471047420101	-5.707925912311034	FALSE	ENST00000304733.7	DBNDD1
ENSG00000003393.15	-0.240863084525828	4.107115847941738	-3.62787746694243	0.0018222587492948371	0.006566542379925397	-2.785526409854823	FALSE	ENST00000409632.6	ALS2
ENSG00000003400.14	2.2490537255465615	4.296670373472856	21.04479857778295	1.6722796750626946e-14	1.1072291326212397e-12	23.382895125981314	UP	ENST00000485408.1	CASP10
ENSG00000003402.20	1.0250218728173095	7.412238877203629	28.989978861058944	4.8981754438869465e-17	7.0442194830646875e-15	29.03917808472613	UP	ENST00000470178.6	CFLAR
ENSG00000003436.16	-0.45510144516410134	0.17615235406776641	-1.8084495837865933	0.08660158775048148	0.18676008870001212	-5.4518771138279325	FALSE	ENST00000392365.5	TFPI
ENSG00000003509.16	-0.27932486908322945	2.9849068653421207	-3.5761457505299905	0.002048576899810454	0.007294388798562295	-2.646369697763647	FALSE	ENST00000474154.5	NDUFAF7
ENSG00000003756.16	-0.3347774567409158	6.029020251659639	-7.185877050102	8.579461125041659e-7	6.57427759783534e-6	4.678077309271158	FALSE	ENST00000492430.1	RBM5
ENSG00000003987.14	-0.08446207869799759	0.5344421182026493	-0.5687524425643873	0.5762731554105281	0.729727313572944	-6.946728373609961	FALSE	ENST00000517317.5	MTMR7
ENSG00000003989.17	2.9131846044872156	1.5395407968492123	7.953945658559064	2.00115408505474e-7	1.7800900846646688e-6	7.13597618932098	UP	ENST00000004531.14	SLC7A2
ENSG00000004059.11	-0.18456428390121793	6.440621529740419	-5.0951443934930305	6.68759565685011e-5	3.361505495654137e-4	0.13830255108309508	FALSE	ENST00000415666.1	ARF5
ENSG00000004139.14	-0.8605704583266475	2.352564630551032	-8.70621897813321	5.186100283172053e-8	5.287297012650348e-7	8.2901661944442	FALSE	ENST00000580711.1	SARM1
ENSG00000004142.12	-0.1471305550776626	6.293471303356226	-3.994723634333197	7.927679282122163e-4	0.003111947443595652	-2.3370498648171125	FALSE	ENST00000618887.2	POLDIP2
ENSG00000004399.12	-1.0122815965068763	7.747081766192755	-8.283039168195549	1.0985679306467268e-7	1.0368485855208998e-6	6.550859961986314	DOWN	ENST00000504767.5	PLXND1
ENSG00000004455.16	0.5648217344941391	7.1539842339018715	17.181243392395633	6.26892759732002e-13	2.452029029308895e-11	19.225493582700864	FALSE	ENST00000480134.5	AK2
ENSG00000004468.13	3.1966608878987897	5.700265624067827	12.348367392439814	1.888792889142185e-10	3.4901607734149074e-9	13.548664514535503	UP	ENST00000511430.1	CD38
ENSG00000004478.8	0.026875308353826993	6.391325047859006	0.4896832287485362	0.6300374783646321	0.7734100286601412	-8.304900958362584	FALSE	ENST00000630279.1	FKBP4
ENSG00000004487.16	-0.09401792313226466	5.594579049942219	-2.2032739973203386	0.04028781083574802	0.09859018679511214	-6.028983991471397	FALSE	ENST00000400181.8	KDM1A
ENSG00000004534.15	0.13609046880058173	6.650826402633551	1.7843940040469615	0.0905489895267653	0.19352867047771835	-6.922413953708378	FALSE	ENST00000442092.5	RBM6
ENSG00000004660.14	-0.7652830336158458	4.382616734532444	-14.76829408403422	8.885091905287938e-12	2.453957245422638e-10	16.86300919179863	FALSE	ENST00000348335.6	CAMKK1
ENSG00000004700.16	0.6781551612570768	5.959322862223583	17.505301351323805	4.503217161907371e-13	1.8476816813445586e-11	19.732719072971904	FALSE	ENST00000536964.5	RECQL
ENSG00000004766.17	0.09527760976130928	4.527178101805513	1.7390345555114903	0.09841908469870814	0.20615590972456338	-6.638798947810638	FALSE	ENST00000480943.5	VPS50
ENSG00000004776.13	0.14868770526254577	-0.5349667055280752	0.45097328686682175	0.6571802377046928	0.7946232012360017	-6.756132979571041	FALSE	ENST00000592984.6	HSPB6
ENSG00000004777.18	-1.3113606075744273	1.8576353980267046	-5.295520842263614	4.3057954015378e-5	2.251745161777573e-4	1.5352207189452969	DOWN	ENST00000591438.1	ARHGAP33
ENSG00000004779.10	0.22680428716832943	5.0226697021903774	3.9437088767526993	8.901260512009125e-4	0.0034517689374841324	-2.2447469553912978	FALSE	ENST00000484769.1	NDUFAB1
ENSG00000004799.8	-1.4379402664843712	-1.570993599288845	-4.320666216377126	3.7859792101498134e-4	0.001600204215660026	0.056243964396498924	DOWN	ENST00000498190.1	PDK4
ENSG00000004809.14	-0.8972500521157881	-4.875451540685381	-2.5677100914101105	0.018963086817045522	0.05173154791294992	-3.574259522411465	FALSE	ENST00000460159.1	SLC22A16
ENSG00000004838.14	-1.220812628334346	-2.1910035331689177	-3.407159478946371	0.0029996858309008748	0.010212345054388141	-1.8519477646170852	DOWN	ENST00000468182.1	ZMYND10
ENSG00000004846.16	-0.041245270746132615	-5.309550495752994	-0.16310214864093334	0.8721828983726546	0.9226323791981073	-6.551843035959733	FALSE	ENST00000441315.1	ABCB5
ENSG00000004848.8	0.7304829625329158	-5.065532861154174	1.9438555168925147	0.06707327340041853	0.15110059019595867	-4.739692680705428	FALSE	ENST00000637993.1	ARX
ENSG00000004864.13	-0.15587680094168319	5.32187533081281	-3.821671046938679	0.001174301863947075	0.004434192491167346	-2.571742246405562	FALSE	ENST00000472162.2	SLC25A13
ENSG00000004866.20	-0.017744614964738073	3.984045673174095	-0.3031360317245284	0.7651235046692415	0.8537022976956355	-7.957203101969068	FALSE	ENST00000477742.5	ST7
ENSG00000004897.12	0.07011191477203334	5.3353055999829095	1.6697497189451798	0.1115774372863274	0.22635847297863868	-6.889713717413906	FALSE	ENST00000532575.1	CDC27
ENSG00000004939.15	-0.15704966605401777	-5.444714907268333	-0.5805195604985987	0.5684757262031215	0.7229398554612962	-6.414644332644206	FALSE	ENST00000498270.1	SLC4A1
ENSG00000004948.14	-0.82781294811443	-2.5427664700808865	-2.5333604366144495	0.020391349075611742	0.0551418485211818	-3.6033679781306422	FALSE	ENST00000426151.6	CALCR
ENSG00000004961.15	0.23876622612460766	5.695982354593342	2.9644443505410765	0.00804387419659785	0.02446062769629686	-4.525194141795829	FALSE	ENST00000380763.7	HCCS
ENSG00000004975.12	0.3700319835688102	5.157391739060695	8.600153118139595	6.246208514247967e-8	6.233148320794741e-7	7.530223496761586	FALSE	ENST00000575086.1	DVL2
ENSG00000005001.10	0.4790761849353574	-3.6180397930114494	0.9244509322119574	0.36699561593112273	0.5394486972764154	-5.873423444430938	FALSE	ENST00000571228.1	PRSS22
ENSG00000005007.12	-0.1991661859741385	6.894780125520354	-5.162575429932076	5.76402666938032e-5	2.9339052568197146e-4	0.2198304545690437	FALSE	ENST00000594504.5	UPF1
ENSG00000005020.13	0.13046331747154066	7.664839751309693	2.614936869341545	0.01715309278921542	0.04738860164673611	-5.556772224482404	FALSE	ENST00000487720.1	SKAP2
ENSG00000005022.6	0.09470844960347512	9.69378131636605	1.2762673976146959	0.2174421242323898	0.3789732211725609	-8.102583899945603	FALSE	ENST00000463551.1	SLC25A5
ENSG00000005059.16	0.5443823776399189	5.123130949380399	8.729582350424275	4.978871772141636e-8	5.097927857307914e-7	7.772401135673858	FALSE	ENST00000394650.7	MCUB
ENSG00000005073.5	0.501481469393954	-4.699344596160808	1.301521967356026	0.20884353561805583	0.36811016259511853	-5.616826232949506	FALSE	ENST00000517402.1	HOXA11
ENSG00000005075.15	-0.14015452108629137	5.040523315714867	-2.656145330988304	0.015708674150460372	0.04397409520589453	-5.055250803804141	FALSE	ENST00000292614.9	POLR2J
ENSG00000005100.13	-0.26360724000423924	3.6967564277154223	-3.4042413786002115	0.0030194536089434005	0.010269821012262701	-3.1962775089341706	FALSE	ENST00000574023.1	DHX33
ENSG00000005102.13	0.09437651001062228	-5.3976039680152805	0.39770378768863185	0.6953395144505301	0.8217943529220171	-6.500451149030226	FALSE	ENST00000549132.1	MEOX1
ENSG00000005108.16	0.5503344303580533	-4.801372444367314	1.155754166150065	0.26229567342736665	0.4288510163553207	-5.795904823366566	FALSE	ENST00000617773.1	THSD7A
ENSG00000005156.11	-0.2478504659323048	3.7941283436418205	-4.678315612954657	1.6911400996137024e-4	7.765717519190481e-4	-0.33851459619671154	FALSE	ENST00000588713.1	LIG3
ENSG00000005175.10	0.6731693785640641	4.906444795041843	16.403625895550494	1.4189833010199462e-12	5.038098440965457e-11	18.68389826059969	FALSE	ENST00000548211.1	RPAP3
ENSG00000005187.12	3.2594787915724526	-1.2752975418561476	12.055590161133436	2.823454749614959e-10	4.990557045020853e-9	13.501104963132288	UP	ENST00000440284.6	ACSM3
ENSG00000005189.19	-1.2771827567370104	1.1822451954839568	-9.785029629864448	8.456655398331473e-9	1.047146115470353e-7	10.369703001509546	DOWN	ENST00000568476.5	REXO5
ENSG00000005194.15	-0.07045908250845807	4.92506637342564	-1.6322942359798362	0.11929680004855273	0.23800629706376084	-6.875419992290724	FALSE	ENST00000569979.5	CIAPIN1
ENSG00000005206.17	-0.3155993923974013	4.7382932559290944	-3.1552494475273036	0.005273220608035121	0.01686565840882849	-3.9496498722297613	FALSE	ENST00000586332.5	SPPL2B
ENSG00000005238.19	0.8468034034190418	5.895384269500345	23.15518547177057	2.968395444378747e-15	2.428881042490943e-13	24.95460972393958	FALSE	ENST00000605104.1	FAM214B
ENSG00000005243.10	-0.1017978117210242	-0.12086728542561721	-0.5891173045318875	0.562813153383813	0.7181441361625772	-6.766617053248538	FALSE	ENST00000580174.1	COPZ2
ENSG00000005249.13	0.6925646110367177	5.862108559840072	11.29989802029309	8.264162622946767e-10	1.2845089011376048e-8	11.91836888279154	FALSE	ENST00000488792.1	PRKAR2B
ENSG00000005302.18	0.46821208299046524	6.041583586828122	7.814646249505617	2.590538609945481e-7	2.2530722943859977e-6	5.915361345965099	FALSE	ENST00000650628.1	MSL3
ENSG00000005339.14	-0.09625739653189978	6.530112827813382	-1.4096330377105024	0.17501780858782925	0.32007913291833257	-7.457193778467097	FALSE	ENST00000635919.1	CREBBP
ENSG00000005379.17	0.21896275259925413	1.8654719390817456	0.8763304569967925	0.39193841299553045	0.5655153944792364	-7.10097281575206	FALSE	ENST00000580669.6	TSPOAP1
ENSG00000005381.7	-0.198525827685878	-5.2686079627437605	-0.6218597515980108	0.5415216466600599	0.7086644096072983	-6.358077889850625	FALSE	ENST00000581022.1	MPO
ENSG00000005421.8	-0.18190289080677138	-5.112643800407227	-0.42099663765427286	0.6785433469751301	0.8103917513577183	-6.431071613871202	FALSE	ENST00000470502.1	PON1
ENSG00000005436.13	-0.4143960072357676	2.83064367562361	-4.562444174232479	2.1939022897400005e-4	9.81174300303856e-4	-0.3744281312353932	FALSE	ENST00000541687.5	GCFC2
ENSG00000005448.16	-1.0282707002170863	1.10365499500114	-4.890283639288673	1.0531595277306628e-4	5.069086807324311e-4	0.8140236678348742	DOWN	ENST00000469321.5	WDR54
ENSG00000005469.11	0.20199630831116538	2.9468025847569486	2.327757993925585	0.03128353450327781	0.07977063177046975	-5.261722481776864	FALSE	ENST00000412227.6	CROT
ENSG00000005471.17	0.48295181555711125	3.5863111531941763	7.5584162755556275	4.193121480179103e-7	3.4438746509402933e-6	5.851085674032515	FALSE	ENST00000649586.1	ABCB4
ENSG00000005483.20	0.0012336702927419685	5.918404032054217	0.02269329638097531	0.9821346641084496	0.9901185166950947	-8.353969945998575	FALSE	ENST00000496191.1	KMT2E
ENSG00000005486.17	-0.2158630635429558	5.145073775483338	-3.542057061273541	0.002212704570795104	0.00780462810025896	-3.1698394125561364	FALSE	ENST00000468304.1	RHBDD2
ENSG00000005513.10	1.5242988545386638	-3.3974731992515155	3.3318161976172984	0.0035532902109341054	0.011849155493189911	-1.9372410710116785	UP	ENST00000293894.4	SOX8
ENSG00000005700.15	0.19112532655646114	6.657020939675107	3.260432672276882	0.004169797179927241	0.013710736108363531	-4.038713977331515	FALSE	ENST00000510291.5	IBTK
ENSG00000005801.18	-0.18383872934300147	3.82812096874693	-2.592323897461907	0.017998329438447987	0.0493835450722496	-4.950537149736013	FALSE	ENST00000527386.1	ZNF195
ENSG00000005810.18	0.29230492086740945	7.739584901752345	3.3417623386043767	0.0034748229484329036	0.0116146946186908	-4.024738836358297	FALSE	ENST00000474882.2	MYCBP2
ENSG00000005812.11	-0.24202821391865398	4.954596247203915	-6.842785328284871	1.686620512237153e-6	1.2006629771488234e-5	4.15445183846478	FALSE	ENST00000477982.2	FBXL3
ENSG00000005844.17	0.7045631908326184	8.750269189542417	15.176263230762096	5.534203481670994e-12	1.6279591336836938e-10	16.73075265216243	FALSE	ENST00000565864.5	ITGAL
ENSG00000005882.11	-0.46773558738001286	4.47309935252383	-6.841855740224943	1.6897488160886798e-6	1.2025892911303464e-5	4.240251316823695	FALSE	ENST00000503176.5	PDK2
ENSG00000005884.18	-0.20261911290596887	2.2714126368627343	-0.8739818946095705	0.39318366202820987	0.5669673761205893	-7.199682431441311	FALSE	ENST00000505612.1	ITGA3
ENSG00000005889.15	0.13773314122871433	5.781893233323159	2.7242097442323012	0.013572969107654658	0.03872260247875628	-5.040992004007622	FALSE	ENST00000539115.5	ZFX
ENSG00000005893.15	0.4399301212913001	8.604950114353347	6.368005747090574	4.411741235708803e-6	2.8486243012881673e-5	2.6002153975021596	FALSE	ENST00000371335.4	LAMP2
ENSG00000005961.18	-1.8397136087015318	-0.08286960419275248	-6.337471987005925	4.697990564791617e-6	3.017929734083906e-5	4.145689276995866	DOWN	ENST00000589645.5	ITGA2B
ENSG00000006007.12	0.44008852077667476	6.688199882613858	8.606607616922457	6.175659714777792e-8	6.174575504855956e-7	7.303410229889339	FALSE	ENST00000564172.1	GDE1
ENSG00000006015.17	0.1277550137251699	5.695266286720472	2.1711832780246367	0.042966839731174	0.10401094630155401	-6.104393487008019	FALSE	ENST00000600997.5	REX1BD
ENSG00000006016.11	-0.26666826009388084	0.10312956474905947	-1.4566836886102017	0.1617450442456711	0.3008756206665133	-5.947879701512624	FALSE	ENST00000597131.1	CRLF1
ENSG00000006025.12	-0.6115055179908212	3.4720029478557954	-6.7806526864645145	1.909497094103925e-6	1.3448659350633012e-5	4.319156056619104	FALSE	ENST00000580140.5	AC003665.1
ENSG00000006042.12	-0.4245090906977438	-1.0833538909318956	-1.1597671915010999	0.260697960779443	0.4268388497017376	-6.037116112877095	FALSE	ENST00000583120.1	TMEM98
ENSG00000006047.13	-0.5946587988637853	-3.635436277432572	-1.3643120863925535	0.18862042972947818	0.3401714317909235	-5.437205164773941	FALSE	ENST00000571834.5	YBX2
ENSG00000006062.16	0.12967659957100333	3.6575328381207406	1.2185592470531497	0.23812056960137162	0.4013782761735072	-7.184515577650077	FALSE	ENST00000592267.1	MAP3K14
ENSG00000006071.13	0.32598206249304984	-5.444714907268333	1.2508739121220303	0.22636309076500205	0.38892711093546334	-5.811940870692742	FALSE	ENST00000642271.1	ABCC8
ENSG00000006116.3	0.2702088042862316	-5.485657440277567	1.1799983873868045	0.2527540803904791	0.41734835831364986	-5.906417511185833	FALSE	ENST00000005284.3	CACNG3
ENSG00000006118.14	0.6795266213867049	2.429321168631083	3.715685343166235	0.0014934940056193049	0.005497316676578297	-2.1925580412077332	FALSE	ENST00000536409.1	TMEM132A
ENSG00000006125.18	-0.1695780351463696	6.793724441696449	-3.6588791008690955	0.0016987020187585486	0.006167351776635174	-3.174406383650769	FALSE	ENST00000610402.5	AP2B1
ENSG00000006128.12	0.02311804294847882	-5.356661435006046	0.08439438216989513	0.9336373523437062	0.9608342769159359	-6.569969441522751	FALSE	ENST00000495916.1	TAC1
ENSG00000006194.10	0.038367814002086484	4.4944825889652735	0.9056794916707316	0.3765957999679541	0.5491941720827355	-7.685151156073961	FALSE	ENST00000538765.2	ZNF263
ENSG00000006210.7	0.18023054519458584	-5.2686079627437605	0.6567269765636559	0.5193354759039314	0.6889504181406235	-6.343421062850971	FALSE	ENST00000564948.1	CX3CL1
ENSG00000006282.21	-0.27525354029270926	5.8799989583241254	-3.974659513715842	8.297184472681675e-4	0.0032417992296873035	-2.316319142676483	FALSE	ENST00000505656.5	SPATA20
ENSG00000006283.18	-0.25106834094578795	-3.8016736462089824	-0.48013929471815636	0.6366814963125713	0.7784913091506556	-6.198110844610811	FALSE	ENST00000503436.5	CACNA1G
ENSG00000006327.13	-0.6157960822832561	2.8835215126379063	-3.501412265932105	0.0024254652109769238	0.00846386297580489	-2.7813986701188194	FALSE	ENST00000575124.1	TNFRSF12A
ENSG00000006377.11	0.09221514336603345	-5.573710912539854	0.6009882832266209	0.5550434671318907	0.7111619297417471	-6.433383951434845	FALSE	ENST00000518156.3	DLX6
ENSG00000006432.15	0.14458696110734834	3.053007916920229	1.3669052781433448	0.18781997199663375	0.33894249968972345	-6.855021813787818	FALSE	ENST00000554024.1	MAP3K9
ENSG00000006451.8	0.6571357138749592	4.9653063733043306	14.46913889035051	1.2662548387709098e-11	3.298866105581122e-10	16.402303765037416	FALSE	ENST00000434466.1	RALA
ENSG00000006453.14	0.3489240076194998	0.4116782475265164	1.393931360768593	0.1796381995169752	0.3268705815864189	-6.112369461474538	FALSE	ENST00000473569.1	BAIAP2L1
ENSG00000006459.11	0.6264389417190893	6.330419524074759	10.522285704524705	2.645271522550533e-9	3.6779348928040247e-8	10.636156696386378	FALSE	ENST00000472616.1	KDM7A
ENSG00000006468.14	-1.1715602494588107	3.605488926201113	-13.188118190439875	6.209937669370624e-11	1.3117802309742473e-9	14.990202683371766	DOWN	ENST00000430479.6	ETV1
ENSG00000006530.17	-0.30640822122378975	4.225508643077842	-6.039143324985894	8.738622536911444e-6	5.293177552404879e-5	2.5950534620619763	FALSE	ENST00000496784.1	AGK
ENSG00000006534.16	0.06349818720939115	5.9229552620220485	0.6188588612962187	0.543454813488818	0.710280250337086	-8.155911131189084	FALSE	ENST00000527514.1	ALDH3B1
ENSG00000006576.16	0.27652459083378994	5.107489789333865	5.646324685872551	2.0127357440096776e-5	1.1275359101057559e-4	1.5796493197659043	FALSE	ENST00000454592.5	PHTF2
ENSG00000006606.8	0.48211394404075686	-5.221497023490707	1.4645396351707725	0.15961098716381777	0.2977348745161946	-5.497107312708389	FALSE	ENST00000394905.2	CCL26
ENSG00000006607.14	1.5537995848674937	4.285360626810507	21.644608205175267	1.0070610756500842e-14	7.028447090474547e-13	23.884567211450648	UP	ENST00000473510.1	FARP2
ENSG00000006625.18	-0.13418735996308156	4.727881513110859	-2.805044207165146	0.011395957797229343	0.03321730968124737	-4.693845735911676	FALSE	ENST00000440082.5	GGCT
ENSG00000006634.8	0.07960249657234823	4.070567181240044	1.0831225887301459	0.292485157077912	0.463792833238047	-7.424959750673784	FALSE	ENST00000486925.1	DBF4
ENSG00000006638.11	-0.8765729770926411	-3.012241937987075	-2.3514449556098547	0.02979693889597909	0.07659327945095913	-3.8807454170868163	FALSE	ENST00000587717.1	TBXA2R
ENSG00000006652.14	0.43491558502884375	4.516766193476144	8.166062196223132	1.3573801175560348e-7	1.2536944160690267e-6	6.8351788669365945	FALSE	ENST00000417662.1	IFRD1
ENSG00000006659.13	0.493314410027004	-5.3296932779410335	1.7955731994736281	0.08869546614363631	0.19028127766443487	-5.025987971353389	FALSE	ENST00000360675.7	LGALS14
ENSG00000006695.11	0.20383787351456767	4.159150080522653	3.7149084810983704	0.0014961269554501166	0.005503419537601251	-2.601987126755338	FALSE	ENST00000429152.6	COX10
ENSG00000006704.10	0.11347257660384634	1.7715780043507359	0.6896490632478387	0.49886122326655213	0.670208696981131	-7.2028023015625715	FALSE	ENST00000470715.1	GTF2IRD1
ENSG00000006712.15	0.14972054224422707	5.597879377956551	3.458447693264749	0.0026723532433852166	0.00921696446286265	-3.4328235996278362	FALSE	ENST00000595564.5	PAF1
ENSG00000006715.16	0.34825748810085516	6.916816685925643	7.380082869912235	5.893319548903164e-7	4.674436605989348e-6	4.929596047189268	FALSE	ENST00000265745.13	VPS41
ENSG00000006740.17	-0.02779720932164663	1.9686581957822518	-0.1310054263520254	0.8971662726147562	0.9387377677925032	-7.495994932814901	FALSE	ENST00000340825.7	ARHGAP44
ENSG00000006744.19	0.10145120368273958	6.208644741826426	2.5984808219547575	0.017764367407334735	0.04884986595112087	-5.365450451311386	FALSE	ENST00000484122.5	ELAC2
ENSG00000006747.15	4.398241240963283	3.8594567961224477	23.178827725582856	2.9139214263362728e-15	2.407720827526401e-13	25.222457309534896	UP	ENST00000297029.10	SCIN
ENSG00000006756.16	0.018440598460086697	6.154023583924579	0.35548877705387366	0.7261908839065402	0.8358244385766743	-8.326173976817044	FALSE	ENST00000481340.1	ARSD
ENSG00000006757.12	-0.2467714992215717	3.66310467916489	-3.3481207539952833	0.0034255546566435723	0.011467513384425785	-3.3127645348775685	FALSE	ENST00000444736.5	PNPLA4
ENSG00000006788.14	0.639707484459402	-5.309550495752994	2.1563514998131192	0.04425922484611119	0.10657771057023392	-4.418884450943089	FALSE	ENST00000418404.8	MYH13
ENSG00000006831.10	0.22463665454477308	6.847391823975441	5.811265884689244	1.4146217245675335e-5	8.187266993304984e-5	1.6634380515675833	FALSE	ENST00000543456.1	ADIPOR2
ENSG00000006837.12	0.15255793178007096	-1.9686215514948304	0.4191331047279816	0.6798809235726092	0.8111794728370925	-6.430970905235701	FALSE	ENST00000520592.1	CDKL3
ENSG00000007038.11	-0.0741116698522486	-5.485657440277567	-0.3551776009687994	0.7264201693042684	0.8358244385766743	-6.53250104931133	FALSE	ENST00000570629.5	PRSS21
