GENEID	X1.SDD00456	X10.SDD00465	X11.SDD00466	X12.SDD00467	X13.SDD00468	X14.SDD00469	X15.SDD00470	X16.SDD00471	X17.SDD00472	X18.SDD00473	X19.SDD00474	X2.SDD00457	X20.SDD00475	X21.SDD00476	X22.SDD00477	X23.SDD00478	X24.SDD00479	X25.SDD00480	X26.SDD00481	X27.SDD00482	X3.SDD00458	X4.SDD00459	X5.SDD00460	X6.SDD00461	X7.SDD00462	X8.SDD00463	X9.SDD00464
ENSG00000002834.18	5.515764725317365	5.522740099360627	5.247550249494384	5.454209386505011	5.312811812698489	5.2086114534635435	5.287205861793318	5.292701627762401	5.236122762954919	5.355217413680848	5.207188433136935	5.49219687217572	5.175471536549191	5.287357526311695	5.252011613671526	5.22283922537208	5.260044204326544	5.263932939686206	5.275048739608683	5.269506284693917	5.549231714807603	5.476212474389078	5.327293474784554	5.459202462065674	5.4135192962367205	5.347297988769658	5.408157832227569
ENSG00000002919.14	3.9318256327243257	4.20200243692861	3.9259259105971376	4.2408950047047895	4.184489912073446	3.94681083091381	4.309859086371819	4.015842334067143	3.9035875266070446	4.236133434493478	4.09982949245267	3.7963876618292214	3.910021002757473	4.101320175958526	4.162626069638506	3.9341758100692794	4.217004574957988	4.072950669534428	3.8495091000389037	4.1837281233567865	3.96176509732296	4.145671189387441	3.9011642620932703	4.217004574957988	4.028916756899646	3.7725310266095473	4.108411819433536
ENSG00000002933.9	3.064325065019603	3.6259396543400624	5.147436335588401	4.335982696172475	3.802654468372781	5.204885421755484	4.800819202992908	3.7950396499423267	5.264036432571162	4.87351652213313	3.6625354787743345	4.847017722096073	5.023090735363602	4.464873100449369	3.805328266757183	5.339459309879212	4.723130983621656	3.8051057230820686	5.333105192033701	4.80614992460058	3.9602415776986204	3.330059353828816	5.051137237405586	4.470037511996595	3.7096619932964647	5.251906868725373	4.358246106008478
ENSG00000003056.8	5.941670128844168	6.194262523756762	6.265776384996591	6.240119887590915	6.244516354160856	6.335958098224663	6.271045141025351	6.203405583914198	6.258261281343595	6.257265208088172	6.132399714029473	6.047632192521168	6.233900791802601	6.166719527695218	6.246223037791443	6.305198064616554	6.256632569677424	6.188489970267133	6.2024950305383895	6.233292453626319	5.939486808015269	6.08777422724539	6.17188847120203	6.167222946760261	6.067661407443436	6.095621839182552	6.116951167149398
ENSG00000003147.19	1.332366019094335	1.4060969884160703	0.5709795465857378	1.5303947050936475	1.724550719534605	1.3912819026309298	1.6714733033535532	1.7422190236679187	0.5596157879354227	1.4279160358107101	1.5644405465033646	0.2546422183735807	1.2809338454620645	1.0438040521731147	1.7316555451583495	1.252762968495368	1.7298840655099674	1.4279160358107101	0.7561219797213337	1.172482137234565	0.48858001481867097	0.8197798314933114	1.1410330045520618	0.4762341789963716	1.4279160358107101	0.4054651081081644	0.9895411936137477
ENSG00000003393.15	1.9095425048844383	1.9080599249242156	1.7029282555214393	2.0162354657760435	2.1736147116970854	1.5623463049002497	2.081938421878423	2.131796772013764	1.7011051009599243	2.0980179272527715	1.7732559976634952	1.814824742159051	1.7119945007591926	2.1198634561787513	2.1770218700187	1.5390154481375546	1.998773638612381	1.728109442151599	1.545432582458188	1.9242486522741338	1.9242486522741338	1.9906103279732201	1.8341801851120072	2.010894999144726	1.8066480817218056	1.5260563034950494	1.8687205103641835
ENSG00000003400.14	1.1410330045520618	1.3217558399823195	2.498151876538021	0.9360933591703348	1.5107219394949427	2.5572273113676265	1.1755733298042381	1.6448050562713916	2.6461747973841225	1.1314021114911006	1.7967470107390942	2.7694588292308535	2.673458756332591	1.169381359556317	1.7783364488959144	2.5855058483441162	0.9439058989071285	1.4816045409242156	2.658159431488745	1.4655675420143985	0.7371640659767197	1.3762440252663892	2.7960610784249234	1.0188473201992472	1.599387576580599	2.6567569067146595	1.264126727145683
ENSG00000003402.20	3.7563044304287256	3.82929335782915	4.514150787600923	4.125843229281472	3.896706301316253	4.458871928370793	4.309187088496924	3.7853253523821886	4.467171687830801	4.216119619148022	3.9394436010041383	4.527100530566169	4.4857107459507635	4.17315574264639	3.8172726688823353	4.4226886163927714	4.23830059563929	3.8628327612373745	4.521136190378082	4.718588153023648	4.297285406218791	3.8122026701459353	4.4630304188269685	4.5255857066452485	3.8137484361598055	4.409763389645481	4.071758063549305
ENSG00000003509.16	2.2428350885882717	1.9050881545350582	1.8870696490323797	1.9878743481543455	2.1138429683971682	1.891604804197771	2.004179057179289	2.0906287310704004	1.791759469228055	2.1114245875328868	2.0943301541735866	2.018895041811802	1.66392609771817	2.084429083190875	2.010894999144726	1.9726911717329554	1.8794650496471605	2.080690761080268	1.6505798557652755	1.9358598132018119	2.1633230256605382	2.1412419425852827	1.7422190236679187	1.9416152247724325	2.2741856184723477	1.713797927758343	1.9878743481543455
ENSG00000003756.16	4.202600880991953	3.919991175077323	3.8778455536265595	3.723522397557476	3.9427461780709865	3.5865698352893665	3.751854253275325	4.1219597292550745	3.5843519247600018	3.8124236402053913	3.9636662385799846	3.8975183192252643	3.4647979630717503	3.693120448371191	3.8934516198427107	3.367295829986474	3.618188713491167	3.976873977747762	3.4196919642983197	3.7563044304287256	4.066116540765546	4.020698022053802	3.6823582371236707	3.7984062786411785	4.244630641232919	3.624607564093796	3.9906493258833358
ENSG00000004059.11	5.3415205238486845	5.0944861262662	4.760634288612163	5.01747849257825	5.026180505431718	4.671238785957796	4.825429582122438	5.027557961292164	4.7942190635314725	4.916764078486185	5.1234876755123775	5.077670695432414	4.723930521708934	4.9478374792722155	5.041164499131079	4.772462703762286	4.912728412444662	5.136915460006586	4.794053500617187	4.8969438763431254	5.355264646989787	5.270997555893074	4.9305814752498796	4.996468754178678	5.237770866680003	4.977767690470639	5.145574029282837
ENSG00000004139.14	0.8415671856782186	1.423108334242607	0.4252677354043441	0.7323678937132266	0.7654678421395714	0.49469624183610705	0.5247285289349821	0.9895411936137477	0.48858001481867097	0.924258901523332	0.8754687373538999	1.144222799920162	0.7178397931503169	1.0885619528146082	0.8458682675776092	0.9783261227936076	0.6729444732424258	1.3987168811184478	0.636576829071551	1.1662709371419244	0.5538851132264376	0.7227059828014898	0.8153648132841945	0.7178397931503169	0.708035793053696	0.6678293725756554	1.000631880307906
ENSG00000004142.12	4.0418224429629905	4.020698022053802	3.660222744864132	3.949318790171843	3.931041011263908	3.687878953780353	3.9506666290203505	3.9545076170343014	3.5920931854262443	3.909820581872946	3.8983296782961436	3.730740908208854	3.644143560272545	3.8245024078986507	3.8852682681193262	3.703768066607687	3.894062680051153	3.9406104622800586	3.6555811687124216	3.8251570724064843	3.9328055446106744	3.9564225927248304	3.6826098411003407	3.9068094383752587	3.9249392306946924	3.6985822295753215	3.986759351542163
ENSG00000004399.12	4.166044876387292	5.256818059370008	4.189048497691398	5.29596460096444	5.22816310662483	4.340162430575183	5.348582632695587	5.006961888729947	4.071928522937768	5.29696645447708	5.075985985334385	3.5037539699872475	4.187227556368814	5.20411657114921	5.318070973034873	4.369574426734642	5.307425758912028	5.129602813160298	4.3765114539857715	5.310838647101709	4.315619702476283	4.806885789888681	4.017823424314358	5.002871903478422	4.7534177624482945	3.864092471670596	4.881513213769878
ENSG00000004455.16	4.868533950788666	4.610953430743819	4.849527133701499	4.668520501488853	4.550925171135695	4.845917871250658	4.6418877689232545	4.604069580544058	4.862599215268851	4.781892764381564	4.5612182984589085	5.1375615876686425	4.896420883316898	4.623402954249151	4.501807672992938	4.833659423627053	4.663910681010692	4.574195381688661	4.9779054694733365	4.666359354300514	4.9813437894608565	4.745801315727837	4.931736376489838	4.9123607248279155	4.782144136455451	5.021113538383883	4.860509835518618
ENSG00000004468.13	0.9400072584914712	1.969905654611529	3.793239469438179	2.911263116927541	2.238579763018133	4.110873864173311	3.549042508926137	2.1736147116970854	4.07567129695648	3.4372078191851885	1.8245492920510458	2.8100049236252036	4.087487774758888	3.0402275134405423	2.252343876557299	4.216709676695751	3.4028626609812167	2.2235418856535927	4.245347435758628	3.6514371586380663	1.8531680973566984	2.0943301541735866	3.893859034800475	3.4849255971928677	1.9501867058225737	3.8918202981106265	2.7763317085186157
ENSG00000004478.8	4.01060056878914	3.8751515306522415	3.5970382504483562	4.006605647914094	3.7725310266095473	3.6262058595858777	3.912422925449473	3.6686767467964168	3.529297384289471	4.026244149518169	3.547027829873695	4.116595171156921	3.5647324613710536	3.7581722806098856	3.581850881355413	3.546163151912341	3.8251570724064843	3.634159241913703	3.6402142821326553	3.9398327060674134	4.256179924807906	3.894062680051153	3.8548175316573667	4.187227556368814	3.7150344115907874	3.716008121502189	4.187683102652602
ENSG00000004487.16	3.5493299891638506	3.5655812377694427	3.1896529661912973	3.4065165431397553	3.3087165288679903	3.12982600803469	3.3697067145707846	3.3877743613300146	3.096934154062958	3.3745111163996495	3.234355395716587	3.367985247456042	3.1949928844048685	3.3235961356386037	3.16758253048065	3.09874002362822	3.3101779832749867	3.3101779832749867	3.0846584827483925	3.282038399825841	3.6765538044232993	3.5304697173662944	3.221671912170202	3.597860055726768	3.5316406776874447	3.0392705755684744	3.523709956137547
ENSG00000004534.15	4.162470391269701	3.793239469438179	3.9793077522337423	3.657646751682838	3.8844462376579116	3.9697257155564354	3.6449275665847534	4.114800570789483	3.9373008126124147	3.717466910965849	4.014760082879258	4.1219597292550745	3.9695369116287527	3.8807387153883797	4.0402403032289	3.7553691953827695	3.7213466442514376	4.030339232246188	3.7723010622530087	3.8035465290920625	3.8726582819058692	3.842029633607611	3.832113622199844	3.727378753264546	4.126166174545057	3.928486731458811	3.8146306594194965
ENSG00000004660.14	2.6878474937846906	2.5360749363624	1.9544450515051506	2.231089091288976	2.511223958105374	1.8453002361560848	2.2049722641270453	2.578700529074361	1.9960599327407849	2.285438934159075	2.485739636091892	2.0515563381903004	1.8825138324965192	2.2300144001592104	2.604909442182697	1.8357763546448291	2.269028309465203	2.6078614738467776	1.969905654611529	2.115049969147204	2.3693087250369538	2.5764217586237734	1.9615022438151495	2.203869120054888	2.6609585935683597	2.0541237336955462	2.379546134130174
ENSG00000004700.16	3.475376779836407	3.3600281046240843	3.6068556186353455	3.4560011737028296	3.3857452771032337	3.5720646995221013	3.3090820927543496	3.3339886319687055	3.636005964506868	3.4468078929142076	3.2824138456721883	3.7607348912143643	3.7223142302001735	3.3786108829893595	3.456947396766647	3.6203329115788265	3.3414473772563813	3.3160025355989236	3.772990796732589	3.4333418349887226	3.5765502691400166	3.578506396632566	3.7812307151781224	3.57906458810673	3.507956918233689	3.654288009344317	3.5130368634176907
ENSG00000004766.17	2.574137783515943	2.738256043159276	2.278292400425001	2.554899021608035	2.5478814489493886	2.1234584270966104	2.1633230256605382	2.4756977107026907	2.5257286443082556	2.5087859235779435	2.4379897300002487	2.825536896557877	2.2364452904895007	2.1701959049483	2.6433338863825186	2.5764217586237734	2.4765384001174837	2.3532782073095637	2.3905959703167587	2.4414770918606643	2.3969857684155302	2.6275629501895237	2.67827804276854	2.5392369943330477	2.7376090033437546	2.302585092994046	2.372111155642656
ENSG00000004777.18	2.578700529074361	1.62924053973028	1.3480731482996928	1.308332819650179	1.128171090909654	1.423108334242607	1.6789639750827106	2.3194422100604686	1.0402767116551463	1.998773638612381	1.5539252025038417	1.4816045409242156	1.4951487660319727	1.6034198401085373	1.264126727145683	0.7466879474879752	1.1085626195212777	1.5748464676644813	1.5953389880545987	1.3887912413184778	1.8656293177945105	2.3869262414277967	0.6575200029167942	2.0781907597781832	2.3243465847755584	1.1662709371419244	2.1041341542702074
ENSG00000004779.10	4.6886837862159085	4.512835574785296	4.560904769690076	4.6260506635674465	4.669739956637391	4.533674184283021	4.639474989680082	4.521353699894981	4.6290820060344045	4.6775838664971365	4.475175389371904	4.629277261331325	4.5208098373700185	4.503358919841406	4.650334737942465	4.627811916468916	4.6491870714048655	4.6714259817651564	4.512835574785296	4.511408806173617	4.710700687197555	4.722241857573929	4.7350574468225135	4.646120172317046	4.657383057435026	4.65757286478114	4.754021132720446
ENSG00000004864.13	3.391820219849558	3.653770277000368	3.1063787936410545	3.327550841493857	3.3145495749364833	3.1210424645194377	3.233173129569025	3.525772116243786	3.107720775502038	3.330059353828816	3.3043193066856684	3.1424266527047946	3.08922261664133	3.26804686887465	3.365224721203338	3.071303460401065	3.3243163373261977	3.367640598133313	3.0782334950657346	3.217675104291682	3.3621099929541085	3.3207101307494686	3.011113375592293	3.3617633124167483	3.3181780259420632	3.0267463270831603	3.2895206644375325
ENSG00000004866.20	2.710048203764883	2.6326080059353516	2.3942522815198695	2.5392369943330477	2.6939512767227085	2.5006159434931803	2.3942522815198695	2.613739521630969	2.615934912194404	2.5160822672564502	2.5937610547000824	2.6232182655855123	2.4300984132930052	2.4458192610799534	2.70805020110221	2.5257286443082556	2.6217658325051976	2.6290069937617573	2.4849066497880004	2.637627736805664	2.556451816951096	2.6769034721053733	2.551786178627545	2.6326080059353516	2.6304489550786583	2.6333266549062735	2.7813006628418027
ENSG00000004897.12	2.935982269148217	3.0076608444192647	2.9215473753646144	3.1822118404966093	2.9402195636237325	2.883682769745368	3.055415275715165	3.0373539482448106	2.8970163006148333	3.0946722214088944	2.8599125504114564	3.120159851929043	2.89480635496403	2.9595868269176377	3.0708397460407966	2.8581928595319295	2.8118094353930627	2.9349201341572337	3.120159851929043	3.1793030497483774	3.2039652121324464	3.1454445467823176	3.007166651179654	3.315639493300509	2.930126516455997	2.9231615807191558	3.2260500286162013
ENSG00000004961.15	3.4394560937792455	3.8918202981106265	3.744787086052232	3.9045954895993495	3.8993429522707714	3.7934646693040106	3.96176509732296	3.7438410121879104	3.883417748417812	3.940416079929364	3.6509179478268177	3.40684805317097	3.789403291880235	3.8743211382441345	3.9613844349658702	3.821222641101649	3.935348830731643	3.846310462062765	3.878673025746592	3.8403121578741457	3.469478889078561	3.821222641101649	3.8062179465311696	3.901770628963795	3.7074558396868715	3.7445506514843974	3.741471904233107
ENSG00000004975.12	3.4058531931983493	3.100992784211484	3.170945291110651	3.086486636822455	3.075005454448499	3.209633243501268	3.184284380098582	3.255786178888298	3.2168738221975275	3.261168737058452	3.062923523094314	3.286160571673797	3.1608228934195837	3.1161784266298582	3.133753571451366	3.2256528091472245	3.0638581026015914	3.065724645374026	3.2180755046974316	3.1463051320333655	3.3207101307494686	3.192942442841696	3.2816628129669656	3.3228754148866857	3.3555024224000256	3.2499868198932536	3.434954478460289
ENSG00000005007.12	3.835789699428557	3.785098311854479	3.3823542938606757	3.684118137012226	3.7972853279577228	3.429784838514068	3.709906821306012	3.68034312309165	3.3446270301737613	3.654546775033431	3.692373343368192	3.5658640032173894	3.4339872044851463	3.6187251941907292	3.8150714793516958	3.3568971227655755	3.5942940116240685	3.671987586443718	3.447762850809476	3.5940191730899764	3.7720710450007005	3.8910036382040705	3.4738280726970627	3.8416005411316	3.7720710450007005	3.445852022202587	3.7862329993698465
ENSG00000005020.13	4.4581771622474315	4.506123032386857	4.2632430986839145	4.435922788681409	4.460375601084858	4.2857910267930555	4.272072250005828	4.288539791580417	4.273187854639731	4.3185542117183084	4.2447740412475055	4.313881617942199	4.3067641501733345	4.346140356109473	4.336113577659475	4.343675543289958	4.372733587762289	4.308380094505583	4.348081978620944	4.304470416455007	4.4526015873434845	4.532384416262438	4.418479096676194	4.407816206360175	4.371471120734365	4.229894749042985	4.354783898280007
ENSG00000005022.6	6.657818472772615	7.046795221647788	6.916566347260687	6.971368372043208	7.053732648120234	6.929115516103468	6.8146636364031865	7.105884565981605	7.031467369668828	6.937624712584415	7.140698654774494	6.5238412687042695	7.034995674716632	6.943547043080194	7.118801957269059	7.054138728970463	6.950374058317322	7.1921670096910555	7.028928118312189	6.8475062116362935	6.596695395875645	6.9754232732066725	6.864785145529323	6.7035438781698735	6.9640599951926045	6.875934319992301	6.8203219948203735
ENSG00000005059.16	3.2351427973320726	3.7768903314366495	3.9382753765722116	3.7340917969354845	3.7302612918927056	3.8441723385199715	3.8682800824802275	3.5843519247600018	3.494384096388273	3.935348830731643	3.6309854756950335	4.038655656361512	3.874113432354926	3.815291816468374	3.6553226705850936	3.889572876590554	3.7736800558064014	3.4547381485901854	3.9863880873834527	3.9001528328576587	3.7520889675118205	3.891207865714226	4.197051560414364	3.732657076459824	3.875773872753025	4.102478062118823	3.9663217788355247
