GENEID	logFC	AveExpr	t	P.Value	adj.P.Val	B	DE_Direction	TXNAME	GENENAME
ENSG00000002919.14	0.0888285140809038	6.49273260725446	1.097458928078802	0.2748260573635446	0.36452643076614677	-6.534850637084389	FALSE	ENST00000393405.6	SNX11
ENSG00000002933.9	-0.3644860444054956	6.36602933349471	-1.3227008671914773	0.1886651970608322	0.2671922782329602	-6.25506113293429	FALSE	ENST00000004103.8	TMEM176A
ENSG00000003056.8	0.09436086130242774	9.22097345458902	1.1927907915628813	0.2355057171872036	0.3208350773934122	-6.752948019963833	FALSE	ENST00000543258.1	M6PR
ENSG00000003096.14	-0.36378076141896176	-3.1242497601879253	-1.9131128008759573	0.05832103700548002	0.09907534233773971	-4.57924246694284	FALSE	ENST00000371876.5	KLHL13
ENSG00000003137.8	0.33469304438969993	-3.9144780619541395	4.422373967143613	2.2951148479233324e-5	1.5599120503496483e-4	2.114384924008231	FALSE	ENST00000461519.1	CYP26B1
ENSG00000003147.19	0.12420268206451254	1.164876715676759	0.9032541860063693	0.3683554410044121	0.4623225988389994	-6.014005478283282	FALSE	ENST00000407906.5	ICA1
ENSG00000003249.13	0.46834176567151664	-3.667906809071722	3.873285307984524	1.823252286604364e-4	7.568844524541077e-4	0.2665239434296307	FALSE	ENST00000568330.2	DBNDD1
ENSG00000003393.15	0.4182724963975426	3.995505835001778	4.672508786469168	8.442012382740432e-6	6.795765078558696e-5	3.0972242702823305	FALSE	ENST00000483703.1	ALS2
ENSG00000003400.14	-0.26883027285872496	4.718601951344678	-2.319637652142472	0.022197665948468014	0.043540060610708614	-4.294189389047397	FALSE	ENST00000485408.1	CASP10
ENSG00000003402.20	0.7567365609407737	8.13524698626139	9.60538647983626	3.016509813279436e-16	6.847790574505139e-14	26.316639861065116	FALSE	ENST00000440180.5	CFLAR
ENSG00000003436.16	0.6234416231864647	4.131314919154076	4.594065051926042	1.1593579628916649e-5	8.952195899456109e-5	2.7817797861853837	FALSE	ENST00000417013.5	TFPI
ENSG00000003509.16	-0.2191453865300688	3.606270145368183	-2.6321963759780607	0.009696677603031813	0.0214824683393487	-3.429160960271431	FALSE	ENST00000431821.5	NDUFAF7
ENSG00000003756.16	0.04897592539183062	6.560169556739039	0.9501786374017666	0.3440946358220931	0.4377123610046616	-6.692541622023311	FALSE	ENST00000475128.5	RBM5
ENSG00000003987.14	0.04519206044997725	0.4190428250377753	0.3515371370971491	0.7258547063870747	0.790689620331271	-6.244807966019407	FALSE	ENST00000180173.10	MTMR7
ENSG00000003989.17	0.3135916658573494	-3.900069311947583	3.681830172805462	3.598985577270073e-4	0.0013438991625969756	-0.481721982505535	FALSE	ENST00000004531.14	SLC7A2
ENSG00000004059.11	-0.11778949903284762	7.030457992109726	-2.1363824155560254	0.034854485056871255	0.06397912593288335	-4.9556881413855525	FALSE	ENST00000000233.10	ARF5
ENSG00000004139.14	-1.2285017843678947	2.870195973282088	-7.23657352857865	6.446622412573965e-11	1.9241644832592994e-9	14.54469053056671	DOWN	ENST00000579593.1	SARM1
ENSG00000004142.12	-0.12631559089757077	6.311744201656997	-2.0968754038670196	0.0382857326975883	0.06926700949589391	-4.952348933514133	FALSE	ENST00000618887.2	POLDIP2
ENSG00000004399.12	0.07279749306898407	6.6383082840782315	0.8623240206889382	0.3903764197880494	0.48449941638717287	-6.781326992711396	FALSE	ENST00000504979.1	PLXND1
ENSG00000004455.16	-0.5422814124528893	6.083257870327016	-7.634492582728461	8.673524414141305e-12	3.393968744203561e-10	16.33120449277709	FALSE	ENST00000480134.5	AK2
ENSG00000004468.13	1.731508462818915	3.3163353070661845	7.282150750167084	5.131927625931109e-11	1.58684739138681e-9	14.75302632334244	UP	ENST00000510674.1	CD38
ENSG00000004478.8	0.3978416843132729	6.383845052294379	6.2606847400574965	7.500954395517021e-9	1.2883992255829235e-7	9.677361598181218	FALSE	ENST00000540260.1	FKBP4
ENSG00000004487.16	-0.33563258594823575	5.51627991291521	-3.318175703028859	0.0012273063234447192	0.0037484883341933808	-1.7654138921537994	FALSE	ENST00000481879.1	KDM1A
ENSG00000004534.15	-0.14184788043845867	5.390479362676702	-2.095972552879209	0.03836743458746433	0.06939048938595278	-4.846567166201151	FALSE	ENST00000442092.5	RBM6
ENSG00000004660.14	-0.6250893833435438	2.3918912337817635	-3.2463160795748403	0.0015477665945809907	0.004545637312408276	-1.6144672587485749	FALSE	ENST00000348335.6	CAMKK1
ENSG00000004700.16	0.0025103283718020822	6.079618585773559	0.028814946716676636	0.9770641464331763	0.9840906400832928	-7.0852764357532205	FALSE	ENST00000444129.7	RECQL
ENSG00000004766.17	-0.24978733133757583	4.465907432006306	-2.4281380534590995	0.016790283307842734	0.034355314929883536	-4.019871892133291	FALSE	ENST00000649152.1	VPS50
ENSG00000004776.13	0.06822374698047719	-3.8956563407914904	0.6012482956691751	0.5489057934275945	0.6359384682651185	-6.670313757094588	FALSE	ENST00000587965.1	HSPB6
ENSG00000004777.18	0.00870677071894431	-2.495302890648015	0.03264935756127091	0.9740130975970032	0.981848343814442	-6.129281165210696	FALSE	ENST00000601474.5	ARHGAP33
ENSG00000004779.10	-0.139715681217691	5.36219038066158	-1.7691288575883708	0.07963068643504513	0.12907719332482415	-5.454327521985146	FALSE	ENST00000484769.1	NDUFAB1
ENSG00000004799.8	-1.780277175832383	5.434002298176538	-7.706200415095018	6.022581725263053e-12	2.478869010110931e-10	16.740811145706893	DOWN	ENST00000498190.1	PDK4
ENSG00000004809.14	0.961244827685633	0.0985796496932949	2.715118570783521	0.00768951257220203	0.017660146407568245	-2.791490391333638	FALSE	ENST00000437378.5	SLC22A16
ENSG00000004838.14	-0.6695466043824675	-1.4663663691357849	-2.7296371522044476	0.007379685369714235	0.017047243940845957	-2.636728482749555	FALSE	ENST00000475688.1	ZMYND10
ENSG00000004846.16	3.0044284083766777	0.8468770301993881	10.289596558805794	8.035871367959389e-18	3.553232722586843e-15	29.506029318126622	UP	ENST00000477094.5	ABCB5
ENSG00000004848.8	0.264307683501399	-3.949995249186944	4.040540597834125	9.881479740844706e-5	4.5150806161592166e-4	0.71317339238482	FALSE	ENST00000637394.1	ARX
ENSG00000004864.13	0.09678184709395503	4.618751124825553	1.1880915738596627	0.23734412897557	0.32298419345138896	-6.207092409525873	FALSE	ENST00000487710.1	SLC25A13
ENSG00000004866.20	0.16174897056014173	3.4945353859956736	1.96181188023128	0.05229879943922958	0.09034729252905252	-4.877776718915914	FALSE	ENST00000543837.5	ST7
ENSG00000004897.12	0.39636841211872104	5.395422814338052	6.501378600987322	2.3792382554240896e-9	4.675694125834058e-8	10.88266706855218	FALSE	ENST00000573502.1	CDC27
ENSG00000004939.15	0.2999844758086038	-3.8933696247278906	3.6066054948539588	4.6715912882185214e-4	0.001678216034736997	-0.7227139748768794	FALSE	ENST00000631130.1	SLC4A1
ENSG00000004948.14	-0.3060543631122168	-3.2157264876630345	-1.7124792750716529	0.08961259096231651	0.14259878234875434	-4.9869701950522405	FALSE	ENST00000359558.6	CALCR
ENSG00000004961.15	0.15685453236163077	5.322043539259854	3.293899178128095	0.0013278863857653822	0.00400201941696301	-1.8176212507978056	FALSE	ENST00000321143.8	HCCS
ENSG00000004975.12	-0.1401246279631935	4.155682888806557	-1.6115672957953515	0.10990825157164746	0.1692898831871427	-5.567696333280545	FALSE	ENST00000005340.10	DVL2
ENSG00000005001.10	1.0272007301635429	-3.552421801102969	4.690456166324968	7.847463880432166e-6	6.405451002825327e-5	3.3080032278504667	UP	ENST00000577177.1	PRSS22
ENSG00000005007.12	0.12173214775531249	6.167629121445461	1.6693965273970335	0.09786895675366646	0.153706106628754	-5.71749475293694	FALSE	ENST00000598209.5	UPF1
ENSG00000005020.13	-0.017431970694982656	6.733432263299956	-0.19935811065774958	0.8423489285941851	0.8841992755399742	-7.144348833278425	FALSE	ENST00000468712.5	SKAP2
ENSG00000005022.6	-0.5152793867369003	7.065368989990137	-7.0106827089036265	1.9824763359186234e-10	5.160774394394721e-9	13.177959686123113	FALSE	ENST00000460013.1	SLC25A5
ENSG00000005059.16	0.19822634346351545	5.827123416674677	2.305494287837318	0.02300525521929551	0.044885190339613884	-4.455723182475907	FALSE	ENST00000515114.3	MCUB
ENSG00000005073.5	0.264307683501399	-3.949995249186944	4.040540597834125	9.881479740844706e-5	4.5150806161592166e-4	0.71317339238482	FALSE	ENST00000006015.3	HOXA11
ENSG00000005075.15	-0.22354522835391508	6.0389953702146695	-1.792139588717758	0.0758466280044196	0.12394302465512885	-5.494069090653455	FALSE	ENST00000393794.4	POLR2J
ENSG00000005100.13	-0.30910270566425285	1.3922430469471263	-1.9065839640860012	0.05917116599069265	0.1002934365853191	-4.688478067649113	FALSE	ENST00000574023.1	DHX33
ENSG00000005102.13	0.48608354462441306	-3.5317660301094094	3.5953065266428577	4.856731210930918e-4	0.0017350593772014517	-0.5752988285554075	FALSE	ENST00000318579.9	MEOX1
ENSG00000005108.16	0.28604678822621815	-3.900069311947583	3.4987919079876613	6.746162887031016e-4	0.002277317413887927	-1.0679720138527458	FALSE	ENST00000423059.9	THSD7A
ENSG00000005156.11	0.024662134896317616	4.552111708976837	0.3820047216480831	0.7031913649072181	0.772719108410843	-6.82628835949637	FALSE	ENST00000262327.9	LIG3
ENSG00000005175.10	-0.7315490392489973	4.530644397973168	-5.923282568194902	3.632321023267202e-8	5.283251894368724e-7	8.302758014557359	FALSE	ENST00000380650.4	RPAP3
ENSG00000005187.12	-0.2542872084819116	-0.19330595560857317	-1.3469611892991749	0.18074805726425822	0.2577641848711445	-5.346126684214003	FALSE	ENST00000440284.6	ACSM3
ENSG00000005189.19	-0.1559850412950104	-0.07712751333836995	-0.8782818094488062	0.3816961317389431	0.4757675044130061	-5.862465866990789	FALSE	ENST00000563617.1	REXO5
ENSG00000005194.15	-0.2781847003934363	5.327320329510503	-5.352340142500442	4.7562448620518774e-7	5.3377552926116645e-6	5.7388360919626145	FALSE	ENST00000570000.5	CIAPIN1
ENSG00000005206.17	-0.4518584577527704	3.8675338127825736	-6.874872473510015	3.872070836628802e-10	9.374373699899387e-9	12.759596455543353	FALSE	ENST00000586111.3	SPPL2B
ENSG00000005238.19	0.5488292133953839	5.935270088616139	5.87220926202011	4.5957797343607165e-8	6.555233840457737e-7	7.9502735684310535	FALSE	ENST00000605104.1	FAM214B
ENSG00000005243.10	-0.7446099488906913	0.29487862285131733	-3.86394139533955	1.885777565490958e-4	7.78686568588343e-4	0.5253460242110828	FALSE	ENST00000581756.5	COPZ2
ENSG00000005249.13	-0.4112552265174044	2.0321215682330234	-3.0535131814159358	0.0028340644824098775	0.0075967752541396495	-2.1223528050606886	FALSE	ENST00000488792.1	PRKAR2B
ENSG00000005302.18	0.2601254986827851	5.95770737660274	4.538027939630569	1.4513570631986206e-5	1.0777927979876128e-4	2.3831197724471096	FALSE	ENST00000398527.7	MSL3
ENSG00000005339.14	0.09975498651561845	4.852362986585775	0.6786912724828676	0.4987521516445177	0.5897981431077065	-6.707543294682629	FALSE	ENST00000573672.1	CREBBP
ENSG00000005379.17	0.14045965785354914	0.19099280099851818	0.8017159514573933	0.42443761107873	0.5178239234571876	-5.963204942353836	FALSE	ENST00000580669.6	TSPOAP1
ENSG00000005381.7	-0.81327516655012555	1.2698203220872133	-4.442272840917494	2.1221936050443976e-5	1.4603409618349088e-4	2.480848536043238	FALSE	ENST00000581022.1	MPO
ENSG00000005436.13	-0.3370171532815887	2.4280506105681754	-2.7623672724338237	0.006722448021429961	0.015752381797206463	-2.9505834559690145	FALSE	ENST00000492826.1	GCFC2
ENSG00000005448.16	0.04706555858673361	2.519495074609084	0.38792817885278574	0.6988153178601515	0.7690024431474174	-6.545372115810682	FALSE	ENST00000480089.5	WDR54
ENSG00000005469.11	-0.07425561408555073	1.9735016468394495	-0.5266960751159397	0.5994601296254615	0.6824012479649608	-6.399122923834778	FALSE	ENST00000412227.6	CROT
ENSG00000005471.17	0.3846755949215405	-0.508446641343865	1.5757396124738787	0.11794395555766397	0.1798237186552788	-4.99262890054338	FALSE	ENST00000643670.1	ABCB4
ENSG00000005483.20	0.1334707026004206	7.133238574445374	2.93953145425851	0.004003139791397504	0.010109757084149441	-3.0380315371977593	FALSE	ENST00000480368.5	KMT2E
ENSG00000005486.17	0.7410674931536209	8.662454521512979	6.057378014007677	1.949699246101827e-8	3.0462943495882764e-7	8.521037269885984	FALSE	ENST00000468304.1	RHBDD2
ENSG00000005513.10	0.7302868548465592	-2.8336249961913276	2.989797756829619	0.0034414914394688702	0.008937078868566194	-2.050349247305113	FALSE	ENST00000566034.1	SOX8
ENSG00000005700.15	0.1259694402391523	5.153373287100631	1.9137178303073206	0.05824277858372392	0.09896507398442253	-5.171801430794501	FALSE	ENST00000369751.2	IBTK
ENSG00000005801.18	-0.15243878867047045	3.4573667420096914	-1.9927479031341226	0.048753718649943927	0.08508740341996415	-4.81308573147425	FALSE	ENST00000526598.1	ZNF195
ENSG00000005810.18	-0.46463372775794104	4.965911180218081	-4.535111685089968	1.4683561066575619e-5	1.0859327249059008e-4	2.4740404045225066	FALSE	ENST00000544440.7	MYCBP2
ENSG00000005812.11	0.16932756769158774	6.490285049002195	1.9065363439734104	0.05917740476730689	0.1002934365853191	-5.342438630952856	FALSE	ENST00000355619.10	FBXL3
ENSG00000005844.17	0.21152773959301122	7.351131629058282	2.1860605860453566	0.0309201696921922	0.05777489238229599	-4.891374895961674	FALSE	ENST00000565864.5	ITGAL
ENSG00000005882.11	-1.0579450433077053	3.3249428200776996	-8.340005303509988	2.3113034578416677e-13	1.4423279158692602e-11	20.002639327453252	DOWN	ENST00000503076.1	PDK2
ENSG00000005884.18	0.4508024957412679	-2.7780642911431705	2.048373941975263	0.04289278370908909	0.07630862405815182	-4.194987379024049	FALSE	ENST00000508100.1	ITGA3
ENSG00000005889.15	0.06373756280996395	4.784928275621011	0.7922469428216911	0.4299138786855977	0.5233373275109515	-6.617395286764736	FALSE	ENST00000419690.5	ZFX
ENSG00000005893.15	0.11888715936315013	8.828160405751484	1.6567234802187745	0.10041162211198884	0.15708332881845502	-6.053397719420382	FALSE	ENST00000486593.5	LAMP2
ENSG00000005961.18	-0.2889317419295414	-1.511753781265959	-0.8417020328569778	0.4017722830736602	0.4956419173254656	-5.738132643677988	FALSE	ENST00000262407.5	ITGA2B
ENSG00000006007.12	-0.5158576870873064	6.32150164335891	-6.695389046437915	9.310332837837266e-10	2.0293902957516836e-8	11.725129680013486	FALSE	ENST00000564172.1	GDE1
ENSG00000006015.17	-0.27532001634187764	5.630331716740359	-3.3333458962654343	0.001168123599620895	0.003602547693455453	-1.7319287323482069	FALSE	ENST00000601736.1	REX1BD
ENSG00000006016.11	-0.2981353048218551	-0.5189371491927175	-1.6662036169768961	0.09850460285319226	0.15458674986117765	-4.853542447855354	FALSE	ENST00000596360.1	CRLF1
ENSG00000006025.12	-0.041880762435823914	0.9759211738107062	-0.22419621390777442	0.8230185513262029	0.8690372913069591	-6.361248095762244	FALSE	ENST00000583167.5	AC003665.1
ENSG00000006042.12	0.28416430503779955	-3.935586499180388	4.26602503942618	4.214866096408758e-5	2.468001048354973e-4	1.5272894569896653	FALSE	ENST00000579849.6	TMEM98
ENSG00000006047.13	0.3483742651491188	-3.89236024916072	4.262140210124634	4.278258252344661e-5	2.4951931689645837e-4	1.5297758966458774	FALSE	ENST00000570627.1	YBX2
ENSG00000006062.16	-0.6171400866499865	4.634849312769357	-7.15398581156441	9.734258267347797e-11	2.766710393856281e-9	14.059827827591757	FALSE	ENST00000640087.1	MAP3K14
ENSG00000006071.13	0.2280057321280337	-3.8136168119082474	2.248048890639602	0.026557235436872068	0.05075637858858069	-4.344749538568513	FALSE	ENST00000647013.1	ABCC8
ENSG00000006116.3	0.14421641571422072	-3.9100650907980463	1.574336986072715	0.11826780950892618	0.18024109924069023	-5.63937792672092	FALSE	ENST00000005284.3	CACNG3
ENSG00000006118.14	1.3995296130975114	0.4078110435399543	5.070689126913623	1.6081279182006462e-6	1.5840609927212446e-5	4.935773354730739	UP	ENST00000536409.1	TMEM132A
ENSG00000006125.18	0.3162980893915991	6.2535327130062655	3.9731439054994975	1.2673651566498615e-4	5.577632067201268e-4	0.28479619092424	FALSE	ENST00000591561.5	AP2B1
ENSG00000006128.12	0.3163961058655548	-3.9288868119606954	4.186064253012281	5.72100119364164e-5	3.123574369323541e-4	1.2375019179973012	FALSE	ENST00000319273.10	TAC1
ENSG00000006194.10	-0.3354254383652619	4.841785029402064	-2.9333812917341224	0.004077368922053015	0.01026789706902489	-2.794133606616411	FALSE	ENST00000572748.1	ZNF263
ENSG00000006210.7	0.42606601486654044	-3.8169129035390177	4.317985033335467	3.449161280245884e-5	2.191715047139614e-4	1.7714476546058853	FALSE	ENST00000565912.1	CX3CL1
ENSG00000006282.21	-0.8617308211842389	3.771351559701495	-3.706836168887621	3.2974231123519896e-4	0.0012463284915559748	-0.3431041900033671	FALSE	ENST00000006658.11	SPATA20
ENSG00000006283.18	0.04618428559953421	0.39221168750673835	0.28465086787561295	0.7764442928309062	0.8326405346534389	-6.265215455401901	FALSE	ENST00000503485.5	CACNA1G
ENSG00000006327.13	0.67610030953374	3.1928695172003554	4.305084811586739	3.6257041709756256e-5	2.244904890978947e-4	1.792544923487151	FALSE	ENST00000573001.5	TNFRSF12A
ENSG00000006377.11	0.2946922298136465	-3.900069311947583	3.6498110258642162	4.023387861002824e-4	0.0014811120489267293	-0.5865825564963538	FALSE	ENST00000555308.1	DLX6
ENSG00000006432.15	0.3324334974954621	-2.409091247382972	1.296017161278266	0.1976694327316134	0.27787556916654094	-5.317348173955233	FALSE	ENST00000611979.4	MAP3K9
ENSG00000006451.8	0.20164489304349692	6.272287074883742	2.835065790069337	0.005449257543936177	0.013159508426301985	-3.221053087980017	FALSE	ENST00000466491.1	RALA
ENSG00000006453.14	0.7737019193342821	1.0869252168893584	3.7910373086637676	2.448724704155524e-4	9.760840572185677e-4	0.22023780878701515	FALSE	ENST00000480580.1	BAIAP2L1
ENSG00000006459.11	0.5208665327123803	5.291154279657799	8.345494667708648	2.2463908034341483e-13	1.4103678230600817e-11	19.96813621883516	FALSE	ENST00000397560.7	KDM7A
ENSG00000006468.14	0.20864293492777178	-3.885660561941027	2.603944104640762	0.010481842281486832	0.022957400388945687	-3.565945879213318	FALSE	ENST00000403685.5	ETV1
ENSG00000006530.17	1.0215704569769382	5.140942058657912	10.479068317067554	2.942099152173252e-18	1.7512279415012789e-15	31.023778820345164	UP	ENST00000648489.1	AGK
ENSG00000006534.16	-0.11874543500990116	6.953331917036558	-1.4952834958865566	0.1376903383597844	0.20461836724179214	-6.079983396929628	FALSE	ENST00000617449.4	ALDH3B1
ENSG00000006555.11	0.2329240560801645	-2.2853791543910047	0.9418678416559975	0.348314451532336	0.4418997788182507	-5.6560976356692345	FALSE	ENST00000371276.9	TTC22
ENSG00000006576.16	0.18226778716155756	4.645894139627059	1.333704950427036	0.18504255592246388	0.2629073762181364	-6.030202097515736	FALSE	ENST00000248550.7	PHTF2
ENSG00000006606.8	0.6250782898784322	-3.598279929460773	3.306589401430116	0.001274385469919107	0.0038701706303901295	-1.4867868892874405	FALSE	ENST00000394905.2	CCL26
ENSG00000006607.14	-0.06621801836946815	4.074267738627453	-0.7455797353628408	0.4575040299069594	0.5502065016777483	-6.561459580621202	FALSE	ENST00000464142.5	FARP2
ENSG00000006625.18	-0.5987050105917778	3.7940447316645916	-6.154553332098971	1.2371901798892175e-8	2.0278481497008707e-7	9.402677553272515	FALSE	ENST00000447901.1	GGCT
ENSG00000006634.8	-0.2272451877482022	3.177688323025611	-2.359384888380567	0.020060365902851058	0.039952927445148056	-4.015507413906832	FALSE	ENST00000413643.5	DBF4
ENSG00000006638.11	0.7331096345827366	-2.7291107216228143	3.469372292446657	7.447866587024632e-4	0.0024700135712159696	-0.7154299428087292	FALSE	ENST00000375190.8	TBXA2R
ENSG00000006652.14	0.29577321196296597	4.996555751502042	4.0601578968795415	9.186322583287448e-5	4.5150806161592166e-4	0.7236711929926578	FALSE	ENST00000440625.5	IFRD1
ENSG00000006659.13	0.2593063375485442	-3.9144780619541395	3.6493618861679935	4.029665156500334e-4	0.001483070106111752	-0.5967033540274542	FALSE	ENST00000601802.1	LGALS14
ENSG00000006695.11	-0.449509761157478	3.6032852019199337	-4.268117978381942	4.1810891549274946e-5	2.4678312647466785e-4	1.6169189556545067	FALSE	ENST00000429152.6	COX10
ENSG00000006704.10	-0.22912959851981302	0.46284968135578675	-1.3388731512424876	0.1833592492104391	0.26084856326415884	-5.445027908354137	FALSE	ENST00000470715.1	GTF2IRD1
ENSG00000006712.15	0.1487595569876936	5.462182003377557	3.205281830101075	0.0017642164327473764	0.005073966458501839	-2.096074905060645	FALSE	ENST00000598594.1	PAF1
ENSG00000006715.16	0.14768112268793385	6.084120502368142	1.7189583280259562	0.08842158833979834	0.1410298362513366	-5.625507672643797	FALSE	ENST00000265745.13	VPS41
ENSG00000006740.17	-0.4579142582354325	-2.781377047845386	-2.071347843854359	0.040654444730295086	0.07285412073252047	-4.160000543177398	FALSE	ENST00000578442.1	ARHGAP44
ENSG00000006744.19	-0.35724616959726907	5.15487926869207	-2.93746240175305	0.004027972189763879	0.010161691679645578	-2.8184779028687217	FALSE	ENST00000465825.5	ELAC2
ENSG00000006747.15	-1.1165935773108322	1.2271816502555541	-3.8480204431402973	1.997044869611454e-4	8.184922246320674e-4	0.3999471022790706	DOWN	ENST00000473722.5	SCIN
ENSG00000006756.16	-0.20153566473431958	4.75329606844588	-2.4514895434438513	0.015792758619370125	0.03263764568161213	-4.0013761788320075	FALSE	ENST00000559324.1	ARSD
ENSG00000006757.12	-0.24535134472286943	2.6004440118226344	-1.9853465387610056	0.04958271470110797	0.08633947597348489	-4.711271496592802	FALSE	ENST00000442940.1	PNPLA4
ENSG00000006831.10	0.06139604963660292	3.545886929482521	0.3747521036694236	0.7085629406635229	0.7771043915887379	-6.698730064203257	FALSE	ENST00000535774.1	ADIPOR2
ENSG00000006837.12	-0.3945839558732113	-1.0663353926087067	-1.8368944248828216	0.06891244145695798	0.11422179972024009	-4.516419238623631	FALSE	ENST00000522501.1	CDKL3
ENSG00000007001.12	0.264307683501399	-3.949995249186944	4.040540597834125	9.881479740844706e-5	4.5150806161592166e-4	0.71317339238482	FALSE	ENST00000005756.4	UPP2
