GENEID	logFC	AveExpr	t	P.Value	adj.P.Val	B	DE_Direction	TXNAME	GENENAME
ENSG00000002745.13	0.0913304271261232	-3.179879866779385	0.503886851118358	0.6153372753245224	0.6547464452488783	-7.283532056443561	FALSE	ENST00000361301.6	WNT16
ENSG00000002746.15	0.40887503950243104	-3.9315534820210285	4.9432794084464895	2.7367467571487196e-6	6.220053661263375e-6	3.2245801179824287	FALSE	ENST00000464944.1	HECW1
ENSG00000002822.15	0.2256502259048225	6.067840619431931	4.657777020422898	8.908854147527836e-6	1.8889358376098205e-5	1.8128029156878824	FALSE	ENST00000444373.6	MAD1L1
ENSG00000002834.18	0.12199253008481833	7.329635785140215	1.8540128036858254	0.06638617733287532	0.08528909848942208	-6.636769548497481	FALSE	ENST00000435347.7	LASP1
ENSG00000002919.14	0.7803762413939659	6.716479203150491	10.668875473754586	9.98567945290171e-19	1.0882984169937105e-17	31.248326300001384	FALSE	ENST00000583320.5	SNX11
ENSG00000002933.9	-0.7980509693367418	5.998339394045606	-2.4329637087866924	0.016569000123304714	0.0232276684549358	-5.26477047339074	FALSE	ENST00000484928.5	TMEM176A
ENSG00000003056.8	0.08981173443429057	9.09784382289882	1.15093361237309	0.2522272464557294	0.2929212716605784	-7.91489526702709	FALSE	ENST00000536844.5	M6PR
ENSG00000003096.14	-0.25968496275151914	-3.232298155408396	-1.3862793801345334	0.1684336872605987	0.202138710716531	-6.430668174910428	FALSE	ENST00000545703.5	KLHL13
ENSG00000003137.8	0.4801298403368966	-3.952661919247277	7.192722964348802	7.830155816200336e-11	3.7674332787662487e-10	13.484276896298523	FALSE	ENST00000001146.6	CYP26B1
ENSG00000003147.19	-0.02872447425615725	0.9527925763438979	-0.22292503184887988	0.8240026386623766	0.8467639333292788	-7.400530039316993	FALSE	ENST00000396675.7	ICA1
ENSG00000003249.13	0.41491794257606757	-3.795175044742332	4.545384257551344	1.4015618267670534e-5	2.8951642860447036e-5	1.7230579646179178	FALSE	ENST00000304733.7	DBNDD1
ENSG00000003393.15	0.1721313950418884	3.745987860007209	1.782751535073713	0.0773541772072544	0.09838373162881897	-6.2866441969865665	FALSE	ENST00000264276.11	ALS2
ENSG00000003400.14	1.5297178592738918	5.515507429954203	23.980523276271484	9.099451206710432e-46	8.639454409512309e-44	93.76164646206963	UP	ENST00000471191.1	CASP10
ENSG00000003402.20	1.8389687453843568	8.53944282480399	28.697769587031594	3.043518752830005e-53	6.197565291946994e-51	110.80011235690995	UP	ENST00000462763.5	CFLAR
ENSG00000003436.16	-0.13216205082707042	3.613125845605877	-0.9854876524221883	0.32652302217140716	0.37067818016685844	-7.357211271091399	FALSE	ENST00000481132.5	TFPI
ENSG00000003509.16	-0.581827234881163	3.3004349268915036	-6.666543851721001	1.0505249061667608e-9	4.111766172948101e-9	11.034506134611528	FALSE	ENST00000416653.5	NDUFAF7
ENSG00000003756.16	0.20696981126796166	6.514750920330792	4.186722124507984	5.683000010024136e-5	1.0864744676359917e-4	-0.030532327116093327	FALSE	ENST00000438369.5	RBM5
ENSG00000003987.14	-0.33918524233252795	0.1167864959396534	-2.2435465391781806	0.02684176425586649	0.03653019774205599	-4.8233981121812395	FALSE	ENST00000519122.5	MTMR7
ENSG00000003989.17	0.45067425721407384	-3.938253169240721	6.424992046153873	3.3731409166589933e-9	1.2011672532493001e-8	9.776666660294417	FALSE	ENST00000004531.14	SLC7A2
ENSG00000004059.11	-0.16828603196779954	6.8867719377535845	-2.702177546810627	0.0079682574680847	0.011678828731516131	-4.718306289500944	FALSE	ENST00000459680.1	ARF5
ENSG00000004139.14	-0.8099053530269704	2.9848533917943634	-5.416413134248655	3.551895921093008e-7	9.164578405274324e-7	5.368001903058272	FALSE	ENST00000582323.1	SARM1
ENSG00000004142.12	-0.015616492312161143	6.246751598527875	-0.2573067368085572	0.7974172979439239	0.8231610260792533	-8.167020545112143	FALSE	ENST00000540200.6	POLDIP2
ENSG00000004399.12	-0.4639005800286783	6.248338247844076	-5.596587063815429	1.5904320482227804e-7	4.322333194889059e-7	5.712592549170399	FALSE	ENST00000505237.2	PLXND1
ENSG00000004455.16	-0.0913975557436612	6.20093656942323	-1.4431615318367244	0.15178482040592173	0.18363928238299218	-7.153868151510608	FALSE	ENST00000550338.5	AK2
ENSG00000004468.13	6.24903866333175	5.4388479490780846	29.618571006392553	1.3568392377501154e-54	3.359751046947326e-52	114.11340373847348	UP	ENST00000506191.1	CD38
ENSG00000004478.8	0.09468683392946067	6.108613268360624	1.6412274390686477	0.10357437209939338	0.12910611595265692	-6.841049102936065	FALSE	ENST00000630279.1	FKBP4
ENSG00000004487.16	-1.087440912486758	5.02141731922283	-10.842106970385615	3.9753646354251295e-19	4.4581697896985e-18	32.38014877514641	DOWN	ENST00000400181.8	KDM1A
ENSG00000004534.15	-0.29340068208981285	5.195760425125928	-4.518402990607002	1.561060195180951e-5	3.2036822146426726e-5	1.3857906259210893	FALSE	ENST00000443081.5	RBM6
ENSG00000004660.14	-2.9066831888873286	1.158436527767474	-12.497474742476859	6.354571074316166e-23	9.424373928712696e-22	41.53871498571842	DOWN	ENST00000573483.1	CAMKK1
ENSG00000004700.16	-1.3436285759340567e-4	5.964577517608475	-0.001783788955851099	0.9985799377547466	0.9987412748694515	-8.163444840330714	FALSE	ENST00000539672.1	RECQL
ENSG00000004766.17	-0.09181535135735192	4.431467721476579	-1.0176868681173152	0.31103486694630345	0.35453897038086407	-7.439919744619516	FALSE	ENST00000495039.1	VPS50
ENSG00000004776.13	0.27803847037244533	-3.8983230108518234	2.4330752327865715	0.016564161906611592	0.023222989506429405	-4.9714481999297	FALSE	ENST00000592984.6	HSPB6
ENSG00000004777.18	0.061217273523750226	-2.6959206525365937	0.23228199086909174	0.8167457588620689	0.8404506375976182	-7.161169673923552	FALSE	ENST00000378944.9	ARHGAP33
ENSG00000004779.10	-1.1391946714262506	4.749236866117885	-13.962078871787906	3.279531528586348e-26	6.189515845902723e-25	48.721796035247024	DOWN	ENST00000570319.5	NDUFAB1
ENSG00000004799.8	-1.4959198308578094	5.477694504712777	-6.794072013374323	5.636198420128957e-10	2.3260215133310866e-9	11.374441646596464	DOWN	ENST00000468445.1	PDK4
ENSG00000004809.14	3.252201313569558	1.1184470178712822	10.908547939392092	2.792736545115664e-19	3.1721387722722946e-18	33.196215078310935	UP	ENST00000461487.1	SLC22A16
ENSG00000004838.14	-1.664639149827811	-2.193361461622086	-7.665186408666148	7.202950615404317e-12	4.5103323376086264e-11	16.368905096001747	DOWN	ENST00000468182.1	ZMYND10
ENSG00000004846.16	0.21151551885079053	-0.6834043735241173	0.5865942199262626	0.5586646642461484	0.6011607804111662	-7.01431543326419	FALSE	ENST00000477094.5	ABCB5
ENSG00000004848.8	0.5058529867824157	-3.9315534820210285	7.425657242851311	2.4287297091572045e-11	1.4259728200936909e-10	14.652163452152449	FALSE	ENST00000636609.1	ARX
ENSG00000004864.13	-0.1939925687015896	4.3609382710830396	-2.2487130594642677	0.0265004784167577	0.03609905853162064	-5.457441027893427	FALSE	ENST00000492869.1	SLC25A13
ENSG00000004866.20	-0.4116720759490116	3.073018110196526	-4.158144767560217	6.333715518192556e-5	1.2041840461860933e-4	0.3325340827421499	FALSE	ENST00000446490.5	ST7
ENSG00000004897.12	0.8501725635594319	5.50099331459982	14.113921738250378	1.514009251318686e-26	2.9215470291032396e-25	49.40566539319228	FALSE	ENST00000576484.1	CDC27
ENSG00000004939.15	0.5170364145418045	-3.8960362947882237	6.02856742487394	2.198518238338796e-8	6.879843950365222e-8	7.960671386611137	FALSE	ENST00000399246.3	SLC4A1
ENSG00000004948.14	-0.28396595972798333	-3.291208625006934	-1.766874096583697	0.07999166549068201	0.10148387220836946	-5.897150737822171	FALSE	ENST00000359558.6	CALCR
ENSG00000004961.15	0.18506969577378246	5.21556405526917	3.9108237116180185	1.5861770964198556e-4	2.8766246843843306e-4	-0.8430722685394914	FALSE	ENST00000380762.5	HCCS
ENSG00000004975.12	-0.003536141892743173	4.098076412010318	-0.040196365869779635	0.9680086222660146	0.9729121599031589	-7.9131937118161995	FALSE	ENST00000575756.5	DVL2
ENSG00000005001.10	0.2880240214230266	-3.8372844152366765	2.346589379657475	0.020715848963938462	0.028651725149998804	-5.131956448610298	FALSE	ENST00000574768.5	PRSS22
ENSG00000005007.12	0.4317654642785505	6.202461603278906	6.061906240792781	1.88172549228192e-8	5.963260718450905e-8	7.808636160542493	FALSE	ENST00000600310.5	UPF1
ENSG00000005020.13	-1.1327992297806813	6.064458604741906	-14.903626499789597	2.8298062712218555e-28	6.287736088073142e-27	53.34070900504326	DOWN	ENST00000345317.7	SKAP2
ENSG00000005022.6	-1.2274130506708503	6.5996909450867625	-17.514153282229355	9.251986740368961e-34	3.0335539574989414e-32	65.95050544224512	DOWN	ENST00000317881.9	SLC25A5
ENSG00000005059.16	0.7875241365538097	6.003511853717865	9.014883146337745	6.4812360836840525e-15	5.2542488020478996e-14	22.57831152992801	FALSE	ENST00000394650.7	MCUB
ENSG00000005073.5	0.5066973177736044	-3.938253169240721	7.354505756159243	3.4770648392139884e-11	1.96211688064451e-10	14.295114010955476	FALSE	ENST00000517402.1	HOXA11
ENSG00000005075.15	-0.25989822698141457	5.906237459038266	-1.9474749671429608	0.053997803042066195	0.07026865670624481	-6.274518807861255	FALSE	ENST00000393794.4	POLR2J
ENSG00000005100.13	-0.7082179793314821	1.0769249248896513	-4.239710208866617	4.642345322872757e-5	8.982301208573956e-5	0.9341564967190834	FALSE	ENST00000572490.1	DHX33
ENSG00000005102.13	0.6610029329063182	-3.4962836345988015	5.285514672578599	6.31253480726107e-7	1.5677250850866137e-6	4.905847219281965	FALSE	ENST00000318579.9	MEOX1
ENSG00000005108.16	0.4571769899114475	-3.9171447320144726	5.990202786517347	2.6283202394878233e-8	8.121370475454437e-8	7.771660880599652	FALSE	ENST00000423059.9	THSD7A
ENSG00000005156.11	0.14786682961075856	4.488265382515183	2.154389216691465	0.03336670626443409	0.04475111761403778	-5.676995015998862	FALSE	ENST00000586407.1	LIG3
ENSG00000005175.10	0.6688454440885191	5.128892145612182	8.689355795624772	3.588254703954027e-14	2.735558118147415e-13	20.981839784045253	FALSE	ENST00000380650.4	RPAP3
ENSG00000005187.12	-0.026365086573631277	-0.18440661812327788	-0.14619530992396534	0.8840317842737483	0.8996400390215702	-7.242198454804792	FALSE	ENST00000563914.1	ACSM3
ENSG00000005189.19	-0.042205206257817415	-0.14463324353375903	-0.21956780828349184	0.826610122785271	0.8489642804675219	-7.234228318634051	FALSE	ENST00000566993.5	REXO5
ENSG00000005194.15	-0.32287800238246306	5.188457027737697	-6.708926606281199	8.545797050820975e-10	3.396372757023765e-9	10.986585818955536	FALSE	ENST00000569979.5	CIAPIN1
ENSG00000005206.17	-1.4055880824444822	3.2745988504539896	-17.86621847719679	1.7973809163856723e-34	6.314703078770639e-33	67.88944835346128	DOWN	ENST00000614794.4	SPPL2B
ENSG00000005238.19	0.5612289663229436	5.819136430624711	6.931978039830968	2.860316799607231e-10	1.2455335619223835e-9	11.984709807876483	FALSE	ENST00000378566.5	FAM214B
ENSG00000005243.10	-1.1806170134806562	-0.03291459648245704	-5.747878673231515	8.018038608980281e-8	2.2801757720062258e-7	7.2484890846450085	DOWN	ENST00000584955.5	COPZ2
ENSG00000005249.13	-0.15189804088654676	2.062268176138281	-1.271273571404265	0.2062828568910722	0.24352061430613167	-6.796284399174391	FALSE	ENST00000393613.6	PRKAR2B
ENSG00000005302.18	0.6214601414417616	6.0149800404369085	12.561697401102315	4.542033411631362e-23	6.807991194034573e-22	41.331096051103586	FALSE	ENST00000649684.1	MSL3
ENSG00000005339.14	0.5328532164136458	4.9461904010615605	3.668274376902095	3.763257965095026e-4	6.500020119175292e-4	-1.6294325588968501	FALSE	ENST00000570939.2	CREBBP
ENSG00000005379.17	0.4680415957676593	0.24257075346128767	2.569540030030294	0.011506208375423254	0.016494079364398877	-4.098903771388104	FALSE	ENST00000582679.1	TSPOAP1
ENSG00000005381.7	0.4015042034634872	1.79146652963507	3.1352213139474108	0.002196744720051508	0.0034588280890748943	-2.822213863199244	FALSE	ENST00000578493.1	MPO
ENSG00000005436.13	-0.7271479047297174	2.1292300996056968	-7.160503043651584	9.197679824344718e-11	4.3717227568046333e-10	13.605288161664046	FALSE	ENST00000409857.7	GCFC2
ENSG00000005448.16	-1.9509308664115739	1.3698142828086688	-11.95587926325636	1.0914799982869284e-21	1.481731969604255e-20	38.68286509786253	DOWN	ENST00000465134.5	WDR54
ENSG00000005469.11	0.10549778621061329	1.9565106334198914	0.8718802011256771	0.38515147085010726	0.4302753311828672	-7.20593402301225	FALSE	ENST00000488850.1	CROT
ENSG00000005471.17	0.09100454301262627	-0.7819127970859887	0.3814856437864298	0.7035705415351728	0.7372258844780348	-7.101265180254078	FALSE	ENST00000644106.1	ABCB4
ENSG00000005483.20	0.43640688016592105	7.159828955094703	11.292282740722579	3.642715934817993e-20	4.409438545736664e-19	34.504054413223614	FALSE	ENST00000496191.1	KMT2E
ENSG00000005486.17	-1.5472726357022721	7.4063720508957385	-15.34135543553041	3.21310192174377e-29	7.539949255634053e-28	55.37754663429123	DOWN	ENST00000467406.2	RHBDD2
ENSG00000005513.10	1.2852740341806452	-2.6518036795945417	5.2943667115942485	6.073201709883239e-7	1.5119258370812035e-6	5.32373800105621	UP	ENST00000293894.4	SOX8
ENSG00000005700.15	-0.14676822250938756	4.8961287266404785	-2.1369379740685335	0.03479368675036038	0.046543961980169184	-5.766402178038316	FALSE	ENST00000369751.2	IBTK
ENSG00000005801.18	0.34682004954232	3.5886705785426765	4.966394520693936	2.482925380535041e-6	5.670442439188415e-6	3.3775952016601476	FALSE	ENST00000533036.5	ZNF195
ENSG00000005810.18	0.0768676457326164	5.127101881940103	0.7300493800320629	0.4668944788595154	0.5119497629892207	-7.785859299867516	FALSE	ENST00000491491.1	MYCBP2
ENSG00000005812.11	0.3690275115604556	6.464321454875295	4.04055553219043	9.844571898435381e-5	1.8290965208018003e-4	-0.5507992280318215	FALSE	ENST00000470210.1	FBXL3
ENSG00000005844.17	-0.40151004777832044	6.928672777803314	-3.904655503929797	1.6221479656362077e-4	2.93772885333637e-4	-1.0849890129529136	FALSE	ENST00000564118.1	ITGAL
ENSG00000005882.11	-1.649808990117522	2.917151851784833	-13.159754511467538	2.023780109533609e-24	3.3677441908754985e-23	44.804002054925405	DOWN	ENST00000506647.1	PDK2
ENSG00000005884.18	1.248751861804687	-2.493323220568283	5.358975029903903	4.5755873332915757e-7	1.1584750849901091e-6	5.643617588165998	UP	ENST00000508100.1	ITGA3
ENSG00000005889.15	0.3716968957641396	4.814769326566715	4.46053422205321	1.9644226802151357e-5	3.980544078430041e-5	1.209126511221644	FALSE	ENST00000419690.5	ZFX
ENSG00000005893.15	1.1570864957348481	9.22836538094959	18.64993308196187	4.95567925015366e-36	1.9972419811296365e-34	70.89921345906116	UP	ENST00000371335.4	LAMP2
ENSG00000005961.18	0.5277084158269213	-1.2076655020624594	1.550274567544642	0.12391577602099124	0.15229673996989043	-5.9362539684633635	FALSE	ENST00000592944.1	ITGA2B
ENSG00000006007.12	-1.242856283350345	5.848875831731781	-22.04548834211716	2.104138085070207e-42	1.4801655002066602e-40	85.98019536436269	DOWN	ENST00000569773.1	GDE1
ENSG00000006015.17	-0.8333780862869162	5.2317565080319834	-8.750296612203943	2.606554290561931e-14	2.0079160876424313e-13	21.29464637838096	FALSE	ENST00000601736.1	REX1BD
ENSG00000006016.11	-0.2723388267818186	-0.6166943428308892	-1.6715854751717063	0.09741663434916639	0.12196584687223519	-5.809221948377484	FALSE	ENST00000596360.1	CRLF1
ENSG00000006025.12	0.3630023680829263	1.0387095618164732	2.126480200888449	0.03567388389051064	0.047626727664729356	-5.212874080961868	FALSE	ENST00000585051.1	AC003665.1
ENSG00000006042.12	0.5956625032649228	-3.909435669227609	7.49128155851821	1.7427985168375355e-11	1.0464228844453037e-10	14.991083995792838	FALSE	ENST00000583437.2	TMEM98
ENSG00000006047.13	0.5675003100238353	-3.9027359820079166	6.515554948701292	2.182598986611045e-9	8.050024289035399e-9	10.219954790368687	FALSE	ENST00000571834.5	YBX2
ENSG00000006062.16	0.0042092643822238185	4.835466110206241	0.0656077419295439	0.9478078765727729	0.9553524939417505	-8.012008329820413	FALSE	ENST00000648527.1	MAP3K14
ENSG00000006071.13	0.32548278959422366	-3.8595097319882483	3.7433099915382435	2.892021130951938e-4	5.069594950740465e-4	-1.207948634636459	FALSE	ENST00000646003.1	ABCC8
ENSG00000006116.3	0.3723872793938969	-3.8983230108518234	3.906493246327004	1.611350323045967e-4	2.9197116964593594e-4	-0.6826249778196862	FALSE	ENST00000005284.3	CACNG3
ENSG00000006118.14	-0.569548145264446	-0.7681087498875488	-2.2450380294201446	0.026742847850819453	0.03640358108358535	-4.71669623059827	FALSE	ENST00000544065.5	TMEM132A
ENSG00000006125.18	0.4786400294701052	6.2101501811428514	5.850813373443394	5.0058268376003236e-8	1.4778744017303052e-7	6.84637348209492	FALSE	ENST00000621668.4	AP2B1
ENSG00000006128.12	0.4801298403368966	-3.952661919247277	7.192722964348802	7.830155816200336e-11	3.7674332787662487e-10	13.484276896298523	FALSE	ENST00000346867.4	TAC1
ENSG00000006194.10	-0.5630505124919714	4.611561065122899	-5.035044108891079	1.85679587262063e-6	4.31370906322553e-6	3.527370795571649	FALSE	ENST00000575332.1	ZNF263
ENSG00000006210.7	0.47699304565949074	-3.8839142608452675	6.33056449091494	5.296457302090347e-9	1.824754523756683e-8	9.356259766387428	FALSE	ENST00000563383.1	CX3CL1
ENSG00000006282.21	-1.6969202943346975	3.247197343719531	-6.771742501992744	6.287471084750995e-10	2.5714826244082035e-9	11.57021344787779	DOWN	ENST00000515526.5	SPATA20
ENSG00000006283.18	-1.7855172225926526	-0.6577628460576908	-8.360516360641341	1.9996550533237674e-13	1.4357068710386742e-12	19.966945388263255	DOWN	ENST00000360761.8	CACNA1G
ENSG00000006327.13	-0.23486007499931716	2.6245373817581443	-1.7619939496124284	0.08081706106536256	0.1024386614560425	-6.15258698263745	FALSE	ENST00000574699.1	TNFRSF12A
ENSG00000006377.11	0.4386010867161388	-3.9315534820210285	5.915160176955277	3.7213276908621334e-8	1.1204526720580228e-7	7.420864634336102	FALSE	ENST00000518156.3	DLX6
ENSG00000006432.15	1.6996937737342859	-1.7785813604982625	6.7337425767301395	7.571066557228538e-10	3.0350945742693653e-9	11.925581536694239	UP	ENST00000554752.6	MAP3K9
ENSG00000006451.8	0.46899388367225636	6.286385804318043	5.93195081931819	3.443380875253989e-8	1.0432608149066315e-7	7.204806034734869	FALSE	ENST00000436179.1	RALA
ENSG00000006453.14	0.5668098564910802	0.8270505658140066	3.785991248766755	2.4857658380562594e-4	4.3970410458062255e-4	-0.6353096627041976	FALSE	ENST00000480580.1	BAIAP2L1
ENSG00000006459.11	0.48660257398864176	5.144107926405633	9.305720168045255	1.3950034054246659e-15	1.1937557479874e-14	24.212597134628695	FALSE	ENST00000397560.7	KDM7A
ENSG00000006468.14	0.5144931586611283	-3.852810044768556	5.246650950012433	7.476898554291867e-7	1.838018934575823e-6	4.531989579411602	FALSE	ENST00000433547.1	ETV1
ENSG00000006530.17	1.1472802158261224	5.053803004512987	10.369175987868948	4.917790845038733e-18	5.106187931420291e-17	29.856309926506107	UP	ENST00000648690.1	AGK
ENSG00000006534.16	0.0951990748575153	6.944875316731543	1.3930113197828624	0.16639368828752368	0.19988424434818883	-7.322865088406855	FALSE	ENST00000615368.4	ALDH3B1
ENSG00000006555.11	0.7589685275675855	-2.1412266522176244	3.000253179959205	0.003329820271213008	0.0051230041273777225	-2.7485016779175844	FALSE	ENST00000474654.1	TTC22
ENSG00000006576.16	0.7981036164109032	4.8426782079919874	6.629224118426451	1.2594092692002426e-9	4.850825746675698e-9	10.644787924288696	FALSE	ENST00000275575.11	PHTF2
ENSG00000006606.8	0.19571186564820212	-3.8483970736124626	1.613898135848416	0.10938244117955004	0.13572280294204983	-6.552618528822279	FALSE	ENST00000394905.2	CCL26
ENSG00000006607.14	0.684763878147427	4.325151184926569	7.714989765990751	5.586743152164172e-12	3.538384981497554e-11	16.068505696308293	FALSE	ENST00000418082.1	FARP2
ENSG00000006625.18	-0.9949629629820522	3.4926381945660143	-11.135402223216557	8.37192917495044e-20	9.859624265704633e-19	34.11621676137566	FALSE	ENST00000426081.5	GGCT
ENSG00000006634.8	-0.3407318613720538	3.0167776487154816	-4.4936194062612715	1.722916937749967e-5	3.5160364645109106e-5	1.5903178673230176	FALSE	ENST00000498726.1	DBF4
ENSG00000006638.11	0.3753814573263983	-2.9832790095846153	1.9812307304270342	0.05003259100210972	0.06541390372126807	-5.423662292746042	FALSE	ENST00000411851.3	TBXA2R
ENSG00000006652.14	1.4937109098508108	5.461438647176277	19.687427029034442	4.813148825239788e-38	2.3168986382398434e-36	75.9446999585188	UP	ENST00000470441.1	IFRD1
ENSG00000006659.13	0.49658968900208567	-3.923844419234165	6.319676905424441	5.578272297205189e-9	1.9148129548973606e-8	9.288700172006656	FALSE	ENST00000360675.7	LGALS14
ENSG00000006695.11	-0.3849134237329312	3.527661339658444	-4.131731584139068	6.998261704578927e-5	1.323558387508714e-4	0.16988346281614763	FALSE	ENST00000429152.6	COX10
ENSG00000006704.10	0.4191567525387916	0.6875866111568402	2.3884685631758953	0.018602640854196127	0.025907263879373612	-4.590320107159269	FALSE	ENST00000476977.5	GTF2IRD1
ENSG00000006712.15	0.690485521527039	5.610111034607972	14.029874819116555	2.3216899006195782e-26	4.433124355581566e-25	48.96532423115482	FALSE	ENST00000597365.1	PAF1
ENSG00000006715.16	0.23639958576359327	6.009286901758698	2.8099009240257864	0.005856458094366916	0.008729549286628693	-4.325066643884757	FALSE	ENST00000418457.6	VPS41
ENSG00000006740.17	-0.42882261875524524	-2.881716380278993	-2.1472726729361615	0.033942377436297425	0.045475909722460295	-4.997136803291709	FALSE	ENST00000340825.7	ARHGAP44
ENSG00000006744.19	0.0644790249674258	5.25094466351431	0.5686702471487168	0.5707261160943625	0.6126275271493916	-7.907407757682016	FALSE	ENST00000578071.1	ELAC2
ENSG00000006747.15	3.9785915066380833	3.6780043544042944	16.616750282798208	6.468564051499058e-32	1.859006448672227e-30	62.005723852540406	UP	ENST00000518849.1	SCIN
ENSG00000006756.16	-0.2509673005036731	4.60652033836093	-3.351713409668972	0.001097922247923786	0.001796895591039394	-2.590826328849105	FALSE	ENST00000494870.5	ARSD
ENSG00000006757.12	-1.2003818782536086	2.0223615143916933	-8.845445122627336	1.5813249928498452e-14	1.2419480126538544e-13	22.209371083999148	DOWN	ENST00000444736.5	PNPLA4
ENSG00000006831.10	-0.1665490947530658	3.310838149102637	-1.038260478861078	0.30140014134897397	0.34454635747649	-7.259507518190468	FALSE	ENST00000537545.1	ADIPOR2
ENSG00000006837.12	-0.986007675862803	-1.4852599368505495	-4.354661073693848	2.9770602245624357e-5	5.898474463619032e-5	1.648575536548547	FALSE	ENST00000519312.5	CDKL3
