GENEID	logFC	AveExpr	t	P.Value	adj.P.Val	B	DE_Direction	TXNAME	GENENAME
ENSG00000001626.15	-0.8433125910282987	-3.361190948391703	-2.6178469315005675	0.01083558762101587	0.022581485142920986	-3.8882383537815626	FALSE	ENST00000647720.1	CFTR
ENSG00000001629.10	0.4097507821324514	5.34988597684205	1.6690279294971713	0.09957626976092057	0.15024776997663314	-6.241761800853291	FALSE	ENST00000442183.1	ANKIB1
ENSG00000001630.17	-0.8177948214231647	5.232983031932385	-5.065367051705288	3.171093952541403e-6	2.7740087296295554e-5	3.4502846771388622	FALSE	ENST00000003100.13	CYP51A1
ENSG00000001631.15	0.17011329967272057	4.739526929947769	1.240022946198427	0.21910529471887816	0.29194681539825024	-6.773074709188388	FALSE	ENST00000440209.5	KRIT1
ENSG00000002016.17	0.19295089725876902	5.149317955429775	0.6068411222529116	0.5459185192883146	0.6223778273491621	-7.4183959773264005	FALSE	ENST00000461568.5	RAD52
ENSG00000002079.14	0.06022436648821954	-3.9059621677747027	0.21314629483751807	0.8318320520727202	0.868665297995532	-7.366465009276019	FALSE	ENST00000452010.2	MYH16
ENSG00000002330.13	0.4737848006797345	3.430840560359447	3.4441683844937234	9.712627400202765e-4	0.002921807280707868	-1.84298378326464	FALSE	ENST00000492141.1	BAD
ENSG00000002549.12	1.2091529322498034	6.7388013941811264	4.833110155730469	7.6695839674801e-6	5.841916518382665e-5	2.3839240517372247	UP	ENST00000508497.5	LAP3
ENSG00000002586.20	-0.40086418351499364	4.561165145864156	-1.7090638095947077	0.09186701437268453	0.14034845652451017	-6.0755761858022215	FALSE	ENST00000381184.6	CD99
ENSG00000002587.10	0.8716675870993885	4.756536652417776	3.8439601936990635	2.63561430687277e-4	9.602857649580026e-4	-0.7723721866087612	FALSE	ENST00000510712.1	HS3ST1
ENSG00000002726.20	-1.4655440349468927	-2.7786606640335014	-4.498716270707178	2.6487008443168276e-5	1.5102828534169604e-4	1.8951549197693422	DOWN	ENST00000416793.6	AOC1
ENSG00000002745.13	-0.50966034692356	-3.2446927489243707	-1.4502175021108346	0.15146148601790868	0.21390750390104346	-6.0535202715359215	FALSE	ENST00000361301.6	WNT16
ENSG00000002746.15	0.7933665573645554	-4.1354959239192945	4.35118370997712	4.515838116294901e-5	2.1473480697875e-4	0.9423397558608464	FALSE	ENST00000471527.1	HECW1
ENSG00000002822.15	-1.0052601673949086	2.6776227806006747	-2.7928589775144337	0.006731083736424606	0.015076452770083433	-3.5500279319881005	DOWN	ENST00000445959.5	MAD1L1
ENSG00000002834.18	-0.5682055098780053	6.382289170782569	-3.072798636296565	0.003020103147474403	0.007550257868686008	-3.2814916325817007	FALSE	ENST00000318008.11	LASP1
ENSG00000002919.14	0.3609853844626992	5.671409929072606	2.520213421922363	0.014010169582881897	0.028124438181568668	-4.597427091522954	FALSE	ENST00000581298.5	SNX11
ENSG00000002933.9	-0.8636238554793297	3.9670510738332787	-1.624206605723862	0.10882402985595581	0.1618282227778966	-6.133821061602997	FALSE	ENST00000468689.2	TMEM176A
ENSG00000003056.8	-0.027641517388587767	6.883530277083357	-0.10579645878270363	0.9160462692102619	0.9366884138594695	-7.838879115575365	FALSE	ENST00000544193.1	M6PR
ENSG00000003096.14	0.12344532789686402	-3.7959773306642535	0.5492048411394591	0.5846116768479266	0.6572082412255266	-7.202424028186506	FALSE	ENST00000540167.5	KLHL13
ENSG00000003137.8	0.31415163927428774	-4.472500820151279	2.8142158054436788	0.006342670180753445	0.014336889369870407	-3.9105082814048746	FALSE	ENST00000546307.5	CYP26B1
ENSG00000003147.19	1.7166863010219495	0.9691982206098537	6.217881026604746	3.2125535098443546e-8	4.308901136219809e-7	8.38466932125727	UP	ENST00000401396.5	ICA1
ENSG00000003249.13	0.09821975702746333	-4.229556905784309	0.5456641550992113	0.5870305507013104	0.659367563807414	-7.437793803341866	FALSE	ENST00000568330.2	DBNDD1
ENSG00000003393.15	0.6894119819763568	4.777762389434238	4.5305626502467815	2.3579521453597362e-5	1.4209886006306098e-4	1.549256787340143	FALSE	ENST00000409632.6	ALS2
ENSG00000003400.14	-1.0197806283451303	4.887919686680171	-5.762580241990205	2.0422517224857845e-7	2.372273388666947e-6	6.182407940143936	DOWN	ENST00000471191.1	CASP10
ENSG00000003402.20	1.5733100373394695	9.265299910692729	12.191632307912567	5.533147262671741e-19	4.046941869926486e-17	32.177104827644634	UP	ENST00000433445.1	CFLAR
ENSG00000003436.16	2.88334583839016	5.081458698154016	10.995527945912935	6.613358921738242e-17	3.496387384735608e-15	27.89423401099434	UP	ENST00000409676.5	TFPI
ENSG00000003509.16	-0.27058145932849115	1.8589997644516754	-1.0861648934655812	0.28113019243688436	0.3599782561462104	-6.59717254361748	FALSE	ENST00000474257.5	NDUFAF7
ENSG00000003756.16	0.6617638934375147	8.288773809189097	3.1669627415046486	0.002282112706974013	0.005936991101629302	-3.3122297565916874	FALSE	ENST00000437500.5	RBM5
ENSG00000003987.14	-0.3866412262780692	-0.2473922889443262	-1.2310927268762046	0.2224062079039025	0.29553207129628906	-6.217251704542432	FALSE	ENST00000521857.5	MTMR7
ENSG00000003989.17	0.4520239734327332	-4.224028004025606	2.183968646362792	0.032315431814536055	0.05761390620013914	-5.27323630115785	FALSE	ENST00000640220.1	SLC7A2
ENSG00000004059.11	-1.0013845498047276	4.802576920237591	-3.6214467854318504	5.502225086821603e-4	0.0018010456550162362	-1.4687300532785912	DOWN	ENST00000467281.5	ARF5
ENSG00000004139.14	-1.105819302514516	0.6283131863659307	-3.6141880650831855	5.633571058815392e-4	0.0018360189939344602	-1.0273119056668305	DOWN	ENST00000578128.5	SARM1
ENSG00000004142.12	-0.07007244826008228	5.461424750846201	-0.3127603451536529	0.7553921107201397	0.8052717132532639	-7.59036285795539	FALSE	ENST00000618887.2	POLDIP2
ENSG00000004399.12	-0.8493817660132768	6.93463629340946	-2.9347442346075083	0.004511051906337131	0.01066470780761826	-3.726904863326835	FALSE	ENST00000504979.1	PLXND1
ENSG00000004455.16	-1.685164176327227	3.3228327836574483	-5.5761028265204615	4.3037011019532795e-7	4.663614986741459e-6	5.631554207626112	DOWN	ENST00000550338.5	AK2
ENSG00000004468.13	4.036211598370739	3.2379312486386764	12.987318767675601	2.521453844178278e-20	2.3020583775066737e-18	35.86921366472896	UP	ENST00000226279.8	CD38
ENSG00000004478.8	0.6227304441212665	4.397579535642547	2.296803426512215	0.024624134066765634	0.045601948075831275	-4.9316827600993385	FALSE	ENST00000544366.1	FKBP4
ENSG00000004487.16	-0.2312094028472554	4.477649637954963	-1.7375458048449763	0.08668630895381751	0.13367294739277277	-6.013941803038755	FALSE	ENST00000481879.1	KDM1A
ENSG00000004534.15	0.1946146656777962	8.419752221804988	0.6175331395864563	0.538885763935181	0.6161997038663397	-7.884359960396801	FALSE	ENST00000442092.5	RBM6
ENSG00000004660.14	-2.4560534097659072	1.6494350097367798	-10.952242546785284	7.886521823080162e-17	4.110409635218223e-15	27.9312655378299	DOWN	ENST00000348335.6	CAMKK1
ENSG00000004700.16	-0.11399971233074528	5.46986585904333	-1.0969616388620178	0.27641539334807386	0.3549826142867827	-7.035809835586169	FALSE	ENST00000536240.5	RECQL
ENSG00000004766.17	-0.04524667549335044	4.761906136963578	-0.23605318212621393	0.8140803293644835	0.8542754467568668	-7.524963921562659	FALSE	ENST00000480943.5	VPS50
ENSG00000004776.13	0.3343169221772372	-4.483028900067938	3.40310553010282	0.0011052581052738602	0.0032541571392209474	-2.289919338204019	FALSE	ENST00000004982.6	HSPB6
ENSG00000004777.18	-0.6927442282355751	-1.2758126483961878	-2.130661461977866	0.036629964664586186	0.06413998706644507	-4.696360839144408	FALSE	ENST00000378944.9	ARHGAP33
ENSG00000004779.10	-0.3563898427953749	3.740286751690354	-1.6943275588977915	0.09464564156581975	0.14399523654560725	-5.994183311490049	FALSE	ENST00000570319.5	NDUFAB1
ENSG00000004799.8	-4.00362199050972	2.0293868984813224	-11.036399420575403	5.601452852614611e-17	2.9860630878065672e-15	28.257930056824225	DOWN	ENST00000498190.1	PDK4
ENSG00000004809.14	0.26674056724607575	-1.2034012468493283	0.6417491815329219	0.5231308410438618	0.6016663679608748	-6.70747345998226	FALSE	ENST00000434949.5	SLC22A16
ENSG00000004838.14	-0.6459048532932924	-2.791820780939538	-1.820225972664744	0.07299715062813207	0.11550126841419384	-5.3457608476795775	FALSE	ENST00000360165.7	ZMYND10
ENSG00000004846.16	6.138675821558043	0.7644805738091985	15.206724509789941	6.976673360029663e-24	1.1355679610392545e-21	43.93732460845546	UP	ENST00000406935.5	ABCB5
ENSG00000004848.8	0.3457985561888107	-4.4272161772735314	3.1109754019711997	0.002697491264065893	0.006842799281577475	-3.0962863945253085	FALSE	ENST00000379044.5	ARX
ENSG00000004864.13	0.5833503590596985	5.318433343926243	3.2046932370019166	0.002036804606858664	0.005396377248925407	-2.778411097964904	FALSE	ENST00000492869.1	SLC25A13
ENSG00000004866.20	0.23753750327900058	0.7427742396859304	0.6693852125542573	0.5054504578881021	0.5848688032213939	-6.839672211714479	FALSE	ENST00000432298.5	ST7
ENSG00000004897.12	0.8302743447070947	5.4111041468767445	6.797178692699089	2.913495438293393e-9	4.6902906903859795e-8	10.30827321054303	FALSE	ENST00000574304.5	CDC27
ENSG00000004939.15	0.23606067917235332	-4.32439570644112	1.5301800874072706	0.130476445448006	0.18862376350347837	-6.4938869138855155	FALSE	ENST00000399246.3	SLC4A1
ENSG00000004948.14	-0.05916881846892704	-4.135029367650524	-0.39663981416262023	0.6928390385706222	0.7526646325619404	-7.380553204267258	FALSE	ENST00000394441.5	CALCR
ENSG00000004961.15	-0.07641707403619293	2.9585506051968578	-0.2872696374737053	0.7747540790877752	0.8215458908757907	-7.282373140703656	FALSE	ENST00000321143.8	HCCS
ENSG00000004975.12	-0.08125142783378032	3.71165179823492	-0.5655505482977156	0.5735067075487119	0.6468849443424337	-7.2507142466222785	FALSE	ENST00000576285.1	DVL2
ENSG00000005001.10	1.1294044409943882	-3.9323077506713697	6.543014656921299	8.396571292851134e-9	1.2442904063268014e-7	9.51064330159988	UP	ENST00000577177.1	PRSS22
ENSG00000005007.12	0.46037280880623277	5.449259074977997	2.4120052242643037	0.018488540162585783	0.0357066899706815	-4.8097230625829575	FALSE	ENST00000600310.5	UPF1
ENSG00000005020.13	-0.6191529940675501	7.52696653856857	-4.4847886117032525	2.7865364569548316e-5	1.5102828534169604e-4	1.0224765233821387	FALSE	ENST00000481204.5	SKAP2
ENSG00000005022.6	-1.4076501908196708	4.718441336028217	-4.9160798906005185	5.605463067520681e-6	4.529419445098349e-5	2.961164736779965	DOWN	ENST00000475354.1	SLC25A5
ENSG00000005059.16	-0.17978994974049525	3.650604706930096	-0.7338622872876525	0.46548223857978843	0.5471844636731182	-7.135201608432278	FALSE	ENST00000515114.3	MCUB
ENSG00000005073.5	0.3752872433215443	-4.449858498712405	3.5837263151334002	6.217999063376354e-4	0.001995538042844379	-1.7242372391728686	FALSE	ENST00000006015.3	HOXA11
ENSG00000005075.15	-0.7023876710384162	2.5650100207637028	-1.9855865443852627	0.05099528607752282	0.0851780202114993	-5.339310592820779	FALSE	ENST00000292614.9	POLR2J
ENSG00000005100.13	-0.33181159953483547	5.28738940535678	-0.8609847311549196	0.3921843737285211	0.474880404970524	-7.2422515837688195	FALSE	ENST00000433302.7	DHX33
ENSG00000005102.13	0.37796289081422135	-4.381931534395783	3.8180911973371905	2.8746775430671623e-4	0.0010322587578925166	-0.9955832662126989	FALSE	ENST00000549132.1	MEOX1
ENSG00000005108.16	0.07840772647178004	-4.233150316741395	0.4501255547385584	0.6540100775782894	0.7186854329161275	-7.47359090781676	FALSE	ENST00000423059.9	THSD7A
ENSG00000005156.11	-0.4644792089367112	4.343879169143154	-3.514223637365249	7.774465312774865e-4	0.002415196525204368	-1.7397656253740248	FALSE	ENST00000586407.1	LIG3
ENSG00000005175.10	-0.7936555749923563	3.4027972823120543	-5.9018598605354216	1.1646585371046213e-7	1.4153737393240525e-6	6.899551955732752	FALSE	ENST00000432584.7	RPAP3
ENSG00000005187.12	-1.6906560193998257	-2.3163082289264776	-5.302268469833512	1.2667151531989889e-06	1.2351483503387637e-5	4.862614739555174	DOWN	ENST00000501740.6	ACSM3
ENSG00000005189.19	0.9236320650738475	-0.2581272605910421	3.294639469562472	0.0015480522841908192	0.004318388457304094	-1.8955063020980116	FALSE	ENST00000261377.10	REXO5
ENSG00000005194.15	-0.3143228017589197	3.038633145995616	-1.2320644874696243	0.2220452581668465	0.2951511957994615	-6.5724927513622164	FALSE	ENST00000563341.1	CIAPIN1
ENSG00000005206.17	-1.2186294375554114	2.51128184758197	-5.899617771719281	1.1752722761961354e-7	1.4269623494078116e-6	6.985259087321266	DOWN	ENST00000622308.4	SPPL2B
ENSG00000005238.19	0.6297716590666256	6.015866577630231	4.442048350628699	3.254402816064647e-5	1.6468986727829696e-4	1.0803044696690112	FALSE	ENST00000603301.5	FAM214B
ENSG00000005243.10	-1.6898443492676687	-1.9989996950196987	-5.915941032348428	1.10013229255782e-7	1.3447754385636757e-6	7.273951250760517	DOWN	ENST00000621465.5	COPZ2
ENSG00000005249.13	-1.5050989612632195	1.7562917870948427	-5.654545983601696	3.1482910037553877e-7	3.509244378729869e-6	6.094198363592595	DOWN	ENST00000393613.6	PRKAR2B
ENSG00000005302.18	0.43839957461114487	5.1695909890795155	3.6542225858249284	4.944591332854403e-4	0.001640007055155442	-1.4191977668113767	FALSE	ENST00000649308.1	MSL3
ENSG00000005339.14	1.0423493693567634	8.694386907473316	2.4952172218883084	0.014947627013552274	0.029714936772611302	-5.100659294071191	UP	ENST00000635753.1	CREBBP
ENSG00000005379.17	-0.6424524825210978	-0.5012658930850473	-1.7430046935456873	0.08572141094708746	0.1323958091220183	-5.453021058800833	FALSE	ENST00000583624.1	TSPOAP1
ENSG00000005381.7	-2.083232339040357	-1.6954323883392726	-5.157381846555727	2.2245842779919707e-6	2.0305530820604716e-5	4.356187454378514	DOWN	ENST00000578493.1	MPO
ENSG00000005421.8	0.3934468949400328	-4.505671221506812	4.4733466471608745	2.904960523039698e-5	1.5102828534169604e-4	1.1911728876254877	FALSE	ENST00000433729.1	PON1
ENSG00000005436.13	-1.2207699197771171	2.1124648710276297	-6.196136171669281	3.512195915731657e-8	4.679196940398616e-7	8.209664362118438	DOWN	ENST00000492826.1	GCFC2
ENSG00000005448.16	0.31072551205203147	0.09755722004890434	0.8429681230282072	0.4021158652594594	0.4847188390074796	-6.6443674812514555	FALSE	ENST00000409791.5	WDR54
ENSG00000005469.11	-1.0468345063401094	-0.025582077431600903	-2.938817494261938	0.0044587002056783575	0.010563579232149135	-2.8966467351070175	DOWN	ENST00000412227.6	CROT
ENSG00000005471.17	0.3457594796417077	-0.35729532898930383	0.8441191915480416	0.40147677648116553	0.48415419724742625	-6.615740182626806	FALSE	ENST00000440025.1	ABCB4
ENSG00000005483.20	0.9088549613187387	7.953261568444311	8.079083174591855	1.301518504438815e-11	3.102629496025662e-10	15.351991468602364	FALSE	ENST00000334884.9	KMT2E
ENSG00000005486.17	0.8398489506139633	5.28945495578996	3.1845507445474293	0.002164509704610697	0.005678656554274925	-2.8267905228245143	FALSE	ENST00000318622.8	RHBDD2
ENSG00000005513.10	0.9237834401203625	-3.431002443662078	2.568551609114178	0.012346277197397112	0.025213780989079358	-3.947840621934501	FALSE	ENST00000566034.1	SOX8
ENSG00000005700.15	-0.13009586377836163	5.281908181688681	-1.3976362966375064	0.1666336412229386	0.23167705447817286	-6.640492278969973	FALSE	ENST00000503631.5	IBTK
ENSG00000005801.18	0.3612074946384688	4.378071375031134	2.6103964877566255	0.011052587147285011	0.022966227099587934	-4.209596763962157	FALSE	ENST00000534569.5	ZNF195
ENSG00000005810.18	-0.9549142275272953	6.213153676330577	-3.825658421727121	2.8026798103650003e-4	0.001012815547485405	-1.0083894407055167	FALSE	ENST00000612956.4	MYCBP2
ENSG00000005812.11	0.763122167185608	6.621198027818526	6.384967261536218	1.615095233523132e-8	2.2721752461697195e-7	8.44945599681024	FALSE	ENST00000470210.1	FBXL3
ENSG00000005844.17	-0.009323830509909838	7.45405315414123	-0.06089015729587056	0.9516201057378899	0.9631149180545934	-7.924169975978939	FALSE	ENST00000569570.5	ITGAL
ENSG00000005882.11	-2.527162480471679	1.0066348497852506	-7.197007215753114	5.441202239542811e-10	9.858455608733701e-9	12.40085836037158	DOWN	ENST00000506242.5	PDK2
ENSG00000005884.18	0.4181938275634427	-2.7671924715081815	1.1721192812846688	0.2451207300585406	0.32087312680955005	-6.269092182776554	FALSE	ENST00000506401.6	ITGA3
ENSG00000005889.15	0.3680082913271319	7.138302402490795	1.783289438964517	0.0788717490363529	0.1233710717990845	-6.305278950448608	FALSE	ENST00000539115.5	ZFX
ENSG00000005893.15	0.4148210729520791	8.829993316669745	4.285242045995002	5.715808852486795e-5	2.6134394263931966e-4	0.11735067235044383	FALSE	ENST00000200639.8	LAMP2
ENSG00000005961.18	-0.15214637020510763	-2.9013749205795243	-0.4003690452630408	0.6901033161352969	0.7501697878832164	-6.883701109299304	FALSE	ENST00000648408.1	ITGA2B
ENSG00000005981.13	0.3897710357782351	-4.460386578629065	3.336426231837647	0.0013606627681543263	0.0038640487548980383	-2.4714464126722655	FALSE	ENST00000428113.5	ASB4
ENSG00000006007.12	-0.9104363522392558	5.477214003550953	-6.755592397008794	3.4661157193262754e-9	5.501869935773102e-8	10.13291397207508	FALSE	ENST00000569773.1	GDE1
ENSG00000006015.17	0.28155804602129214	6.021064205332454	1.8252401425988454	0.0722285967521299	0.11445849174091609	-6.077176718121402	FALSE	ENST00000601736.1	REX1BD
ENSG00000006016.11	0.5693393449052051	-0.07061401967579929	1.3550151294841417	0.17976708028714503	0.24681772777445773	-6.071857161099467	FALSE	ENST00000597131.1	CRLF1
ENSG00000006025.12	-1.3574573086701045	-0.8348299017081993	-4.221290798163255	7.171015046767402e-5	3.1781817049700636e-4	1.031211817748983	DOWN	ENST00000580808.1	AC003665.1
ENSG00000006042.12	0.6080793010599651	-4.230201018491861	4.148395188655206	9.2670418370107945e-05	3.917408904277634e-4	0.19982648892459043	FALSE	ENST00000583437.2	TMEM98
ENSG00000006047.13	0.3667948677293308	-4.415101935751317	3.423693904714381	0.001036029466425507	0.0030840745931021737	-2.2079169974852695	FALSE	ENST00000571127.1	YBX2
ENSG00000006059.3	0.45569710954558823	-4.483028900067938	4.4229791484015495	3.486951643378776e-5	1.739036782069431e-4	1.021826397345487	FALSE	ENST00000007735.3	KRT33A
ENSG00000006062.16	-1.958512154012761	2.681370092675518	-9.36358080569222	5.686994653774223e-14	1.9622849059482477e-12	21.352391525836573	DOWN	ENST00000648527.1	MAP3K14
ENSG00000006071.13	0.5382454709904533	-4.227970744178756	3.942056249223127	1.890754629316379e-4	7.202313457059274e-4	-0.5371405031665102	FALSE	ENST00000531911.1	ABCC8
ENSG00000006116.3	0.36823822426125263	-4.483028900067938	4.109909746066362	1.0600614818953085e-4	4.3923152585782137e-4	-0.05164122250207548	FALSE	ENST00000005284.3	CACNG3
ENSG00000006118.14	2.691777309631657	0.5017018738198004	9.931810374602652	5.275079605301709e-15	2.1182991559611463e-13	23.80657109897242	UP	ENST00000544065.5	TMEM132A
ENSG00000006125.18	0.23392557871090508	5.294164897525195	1.4202811173123944	0.15996216414114092	0.22394590203276268	-6.613017680384495	FALSE	ENST00000621914.4	AP2B1
ENSG00000006194.10	-0.49640572888342605	3.208413284445826	-2.400986407840228	0.01900976641236084	0.036577307001290485	-4.552555270950963	FALSE	ENST00000538765.2	ZNF263
ENSG00000006210.7	0.09981868173638078	-4.284427579680714	0.6727631001675488	0.5033116778073715	0.5829913169457742	-7.405132836326503	FALSE	ENST00000564948.1	CX3CL1
ENSG00000006282.21	-2.6481865561326723	2.2183165506373737	-7.6708029268038205	7.349362989804038e-11	1.546793593747045e-9	14.292908862973025	DOWN	ENST00000511845.5	SPATA20
ENSG00000006283.18	-0.4224733719858139	1.4037519032225376	-1.1382373192377282	0.25889994022139706	0.3360968563361809	-6.492224324324566	FALSE	ENST00000359106.10	CACNA1G
ENSG00000006327.13	-0.6846293040152506	-0.4991772001931085	-1.531998081635425	0.1300275728417043	0.18807069179868477	-5.803355765861453	FALSE	ENST00000341627.5	TNFRSF12A
ENSG00000006377.11	0.3934468949400328	-4.505671221506812	4.4733466471608745	2.904960523039698e-5	1.5102828534169604e-4	1.1911728876254877	FALSE	ENST00000518156.3	DLX6
ENSG00000006432.15	0.6298068723271434	-2.555925076148804	1.416422043474128	0.16108428709218375	0.22519932631181633	-5.919360267493864	FALSE	ENST00000553414.5	MAP3K9
ENSG00000006451.8	0.011500257275061071	5.577966383677653	0.07868778205280777	0.9375053447849178	0.9526167268295512	-7.652062041625341	FALSE	ENST00000468201.1	RALA
ENSG00000006453.14	1.1132085440271782	4.937857688920814	2.4063564369692028	0.018754128799349918	0.03615983227819118	-4.765512159194993	UP	ENST00000462558.5	BAIAP2L1
ENSG00000006459.11	1.125660969859916	5.9418088662392	10.260650276081412	1.3474430982029688e-15	5.900077469143429e-14	24.780995243792265	UP	ENST00000478996.1	KDM7A
ENSG00000006468.14	0.23857364123549946	-4.371403454479124	2.0323688545942984	0.045909761448797444	0.07787247697697917	-5.645292067565638	FALSE	ENST00000405192.6	ETV1
ENSG00000006530.17	0.7290559673577572	6.119377419459746	3.698467973852367	4.2766739639896607e-4	0.0014489686613193087	-1.4087452531607063	FALSE	ENST00000473884.5	AGK
ENSG00000006534.16	-0.6366678237986796	6.010239286680252	-4.817031893365599	8.147847896899714e-6	6.103698197605299e-5	2.4287054358250373	FALSE	ENST00000614849.4	ALDH3B1
ENSG00000006555.11	0.8324320886346038	-3.3362813714441586	2.543153925545387	0.013196812432792443	0.026699188484943827	-3.9592529394697458	FALSE	ENST00000371276.9	TTC22
ENSG00000006576.16	-0.1325810448794708	4.646391970475236	-0.8363313178562795	0.4058128527233945	0.4883600219959279	-7.1781721751704115	FALSE	ENST00000479515.1	PHTF2
ENSG00000006606.8	0.33877314035854394	-4.329712222558461	2.5946458353464075	0.01152436887689534	0.023803323795813316	-4.411490856740676	FALSE	ENST00000394905.2	CCL26
ENSG00000006607.14	0.1538658082343515	7.004265934730997	0.48216539276836196	0.6311918530057468	0.698714620568142	-7.7436970343745966	FALSE	ENST00000470617.1	FARP2
ENSG00000006611.16	0.3934468949400328	-4.505671221506812	4.4733466471608745	2.904960523039698e-5	1.5102828534169604e-4	1.1911728876254877	FALSE	ENST00000526313.5	USH1C
ENSG00000006625.18	-1.5722137975346462	2.6268958744574786	-7.488323212010657	1.590953137567061e-10	3.152929334255281e-9	13.485850980914915	DOWN	ENST00000426081.5	GGCT
ENSG00000006634.8	-1.2313153268501094	3.3049009873816533	-7.875358230348124	3.088445525361322e-11	6.918083138168353e-10	15.048067842997261	DOWN	ENST00000498726.1	DBF4
ENSG00000006638.11	0.5342091656745758	-3.003173963697564	1.7009504080516988	0.09338845638906887	0.14237706508606027	-5.552699624476644	FALSE	ENST00000411851.3	TBXA2R
ENSG00000006652.14	0.8972596100323872	6.441306276872368	4.321582026727534	5.020822161479272e-5	2.3453534714555315e-4	0.5967695740943446	FALSE	ENST00000443101.6	IFRD1
ENSG00000006659.13	0.4203715939874041	-4.472500820151279	4.895503399403132	6.059972711019704e-6	4.832767393938706e-5	2.7165680421831873	FALSE	ENST00000601802.1	LGALS14
ENSG00000006695.11	-1.6088132923449978	1.7625489826723892	-5.9016340726615635	1.1657230831087335e-7	1.4162340852145411e-6	7.0650047333455035	DOWN	ENST00000261643.8	COX10
ENSG00000006704.10	-0.929723080887825	1.6183951969715396	-3.2099032095703763	0.002004941532381554	0.005321899008055969	-2.312753269661493	FALSE	ENST00000489094.1	GTF2IRD1
ENSG00000006712.15	0.8408666732270139	3.77892519259284	4.428818574325679	3.414079267703748e-5	1.7122131344469548e-4	1.312007135578071	FALSE	ENST00000221265.8	PAF1
ENSG00000006715.16	-0.4481205524628686	6.786487165502995	-4.538842361559458	2.287592733077041e-5	1.3953174597988507e-4	1.3190689857844653	FALSE	ENST00000485955.1	VPS41
ENSG00000006740.17	-1.8208677887487001	0.594578569501724	-4.017887084236872	1.4581136428424874e-4	5.793215618796457e-4	0.2605119053381104	DOWN	ENST00000262444.13	ARHGAP44
ENSG00000006744.19	-0.5712844616387596	3.4426746070702268	-2.5088523340816167	0.014429481644658548	0.028848067632399405	-4.336044292270371	FALSE	ENST00000338034.9	ELAC2
ENSG00000006747.15	-2.5441273991474236	1.4984853026156384	-7.342827212219955	2.9419534173059724e-10	5.553216728531687e-9	12.974583692495111	DOWN	ENST00000417018.1	SCIN
ENSG00000006756.16	-0.14458154800755013	5.87846910508881	-1.2206810542267483	0.22630046502850107	0.2998439637221232	-6.950503845089082	FALSE	ENST00000217890.10	ARSD
ENSG00000006757.12	-1.0614646379084118	-0.17535971429749778	-2.600474173624499	0.011347704209155682	0.023497084080637016	-3.7298329366152596	DOWN	ENST00000444736.5	PNPLA4
